Data File Name,2100 expert_High Sensitivity DNA Assay_DE34903936_2014-02-25_12-30-24.xad
Data File Path,S:\Genomics\Next_Gen_Sequencing\Solexa_Illumina\HiSEQ\Shilatifard\DHU\MOLNG-737
Date Created,"Tuesday, February 25, 2014 6:30:24 PM"
Date Last Modified,"Tuesday, February 25, 2014 7:16:16 PM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,Ladder
Number of Events,2121
 
Time,Value
80.5,1.647435
80.55,1.420437
80.6,1.388945
80.65,1.230652
80.7,1.246629
80.75,1.442224
80.8,1.513923
80.85,1.562569
80.9,1.788054
80.95,1.54783
81,1.270174
81.05,1.216878
81.1,1.163273
81.15,1.194177
81.2,1.352945
81.25,1.558716
81.3,1.529438
81.35,1.377893
81.4,1.409475
81.45,1.275131
81.5,1.149909
81.55,1.18592
81.6,1.388862
81.65,1.58101
81.7,1.681068
81.75,1.871261
81.8,1.700454
81.85,1.501886
81.9,1.433282
81.95,1.460292
82,1.87394
82.05,3.344644
82.1,6.740469
82.15,14.02392
82.2,26.80389
82.25,47.85561
82.3,79.97373
82.35,126.5921
82.4,184.9509
82.45,248.9583
82.5,308.1482
82.55,351.7837
82.6,372.5165
82.65,363.6128
82.7,332.1683
82.75,286.2962
82.8,232.526
82.85,178.8055
82.9,133.006
82.95,97.38796
83,72.05529
83.05,56.15257
83.1,46.12864
83.15,39.44798
83.2,34.60066
83.25,30.45866
83.3,26.79139
83.35,24.38602
83.4,22.50727
83.45,21.00816
83.5,19.25228
83.55,17.48656
83.6,15.63481
83.65,14.23057
83.7,13.07291
83.75,11.65517
83.8,10.68849
83.85,9.834816
83.9,8.936854
83.95,8.242247
84,7.308505
84.05,6.48626
84.1,5.708797
84.15,5.235366
84.2,4.716487
84.25,4.347295
84.3,4.331138
84.35,4.464205
84.4,4.46602
84.45,4.129617
84.5,3.450338
84.55,2.822031
84.6,2.444485
84.65,2.523857
84.7,2.569717
84.75,2.527186
84.8,2.42016
84.85,2.319929
84.9,2.307001
84.95,2.260891
85,2.297986
85.05,2.041817
85.1,1.781743
85.15,1.700135
85.2,1.76994
85.25,1.734769
85.3,1.745665
85.35,1.732508
85.4,1.795065
85.45,1.784575
85.5,1.823872
85.55,1.521561
85.6,1.316963
85.65,1.341632
85.7,1.700478
85.75,1.881234
85.8,1.740673
85.85,1.696476
85.9,1.441557
85.95,1.218062
86,1.184262
86.05,1.489292
86.1,1.488687
86.15,1.535064
86.2,1.479229
86.25,1.411049
86.3,1.395573
86.35,1.690988
86.4,1.766398
86.45,1.663631
86.5,1.727811
86.55,1.6926
86.6,1.734008
86.65,1.713069
86.7,2.066082
86.75,2.643408
86.8,4.392992
86.85,8.392278
86.9,15.82215
86.95,28.933
87,50.07456
87.05,80.91998
87.1,122.0937
87.15,172.9581
87.2,230.1169
87.25,284.0845
87.3,328.767
87.35,358.7709
87.4,370.7696
87.45,364.8534
87.5,338.932
87.55,298.7263
87.6,252.0895
87.65,206.1868
87.7,164.8221
87.75,130.8085
87.8,103.5207
87.85,82.19642
87.9,67.13089
87.95,56.55238
88,48.78391
88.05,42.2126
88.1,36.34382
88.15,30.97403
88.2,27.04185
88.25,24.04308
88.3,21.3351
88.35,18.68707
88.4,16.11557
88.45,13.94386
88.5,12.1863
88.55,10.86362
88.6,9.718602
88.65,8.447637
88.7,7.660952
88.75,6.951001
88.8,6.260231
88.85,5.609413
88.9,5.186533
88.95,4.823155
89,4.511098
89.05,4.440198
89.1,4.270208
89.15,3.888584
89.2,3.401526
89.25,3.277369
89.3,3.093595
89.35,2.77763
89.4,2.594591
89.45,2.40899
89.5,2.380504
89.55,2.683197
89.6,2.835371
89.65,2.64741
89.7,2.460628
89.75,2.225632
89.8,2.197758
89.85,2.323146
89.9,2.734135
89.95,3.418417
90,4.939068
90.05,7.405901
90.1,13.23184
90.15,23.70424
90.2,40.84552
90.25,64.9467
90.3,97.87025
90.35,141.0422
90.4,190.9922
90.45,241.9332
90.5,288.5261
90.55,325.2264
90.6,348.9691
90.65,353.5868
90.7,340.2639
90.75,314.2424
90.8,280.0244
90.85,240.7541
90.9,202.794
90.95,166.1758
91,133.4257
91.05,107.5879
91.1,87.9263
91.15,71.70146
91.2,59.19855
91.25,50.29821
91.3,43.3514
91.35,38.18267
91.4,33.90823
91.45,29.82885
91.5,25.71502
91.55,21.94215
91.6,18.81682
91.65,16.53317
91.7,14.84779
91.75,13.48708
91.8,12.52797
91.85,11.23727
91.9,9.999488
91.95,8.736139
92,7.77617
92.05,6.977823
92.1,6.320602
92.15,6.003567
92.2,5.899465
92.25,5.713014
92.3,5.448452
92.35,5.188729
92.4,4.710496
92.45,4.289357
92.5,4.283042
92.55,4.537064
92.6,4.615736
92.65,4.402986
92.7,3.971254
92.75,3.434028
92.8,3.025413
92.85,2.848396
92.9,2.84118
92.95,2.711743
93,2.680648
93.05,2.652626
93.1,2.602196
93.15,2.740165
93.2,2.715825
93.25,2.488811
93.3,2.39964
93.35,2.437205
93.4,2.512632
93.45,2.571562
93.5,2.649199
93.55,2.254514
93.6,1.796468
93.65,1.722774
93.7,1.683032
93.75,1.855811
93.8,2.12202
93.85,2.479395
93.9,2.810955
93.95,3.275509
94,4.133283
94.05,5.359617
94.1,7.884923
94.15,13.13104
94.2,21.84936
94.25,36.1645
94.3,57.77967
94.35,87.44684
94.4,126.4653
94.45,172.643
94.5,223.6539
94.55,276.0802
94.6,323.3551
94.65,360.3914
94.7,381.0327
94.75,386.0323
94.8,377.0498
94.85,356.0804
94.9,325.3303
94.95,291.1557
95,254.2384
95.05,216.7058
95.1,180.7437
95.15,147.9924
95.2,120.0825
