Data File Name,2100 expert_High Sensitivity DNA Assay_DE34903936_2014-02-25_12-30-24.xad
35.35,-0.2931174
35.4,-0.3784554
35.45,-0.5041989
35.5,-0.6235799
35.55,-0.6173971
35.6,-0.4525166
35.65,-0.2585182
35.7,-0.1335373
35.75,-0.2965934
35.8,-0.5294645
35.85,-0.7315713
35.9,-0.7665165
35.95,-0.6639449
36,-0.6161849
36.05,-0.5530159
36.1,-0.6051366
36.15,-0.6886985
36.2,-0.7544163
36.25,-0.6863323
36.3,-0.5932706
36.35,-0.5749155
36.4,-0.5309451
36.45,-0.5736521
36.5,-0.5121386
36.55,-0.3638949
36.6,-0.1889711
36.65,-0.1019088
36.7,-0.216515
36.75,-0.4643758
36.8,-0.7085284
36.85,-0.7287052
36.9,-0.7354858
36.95,-0.713605
37,-0.7430168
37.05,-0.8247811
37.1,-0.9107693
37.15,-0.7631239
37.2,-0.5472632
37.25,-0.5140151
37.3,-0.6121813
37.35,-0.7403374
37.4,-0.8280603
37.45,-0.8318996
37.5,-0.6619249
37.55,-0.547729
37.6,-0.5748161
37.65,-0.6763742
37.7,-0.7661992
37.75,-0.7412833
37.8,-0.6526783
37.85,-0.5410628
37.9,-0.5308974
37.95,-0.5585023
38,-0.7265583
38.05,-0.8840123
38.1,-0.9637191
38.15,-1.020694
38.2,-1.087364
38.25,-1.036973
38.3,-0.8750705
38.35,-0.7991182
38.4,-0.668586
38.45,-0.6607376
38.5,-0.6597924
38.55,-0.6056033
38.6,-0.4479453
38.65,-0.2977478
38.7,-0.3370667
38.75,-0.3844567
38.8,-0.4044036
38.85,-0.4223021
38.9,-0.4921358
38.95,-0.4955137
39,-0.5912368
39.05,-0.7853235
39.1,-0.9595618
39.15,-0.9576433
39.2,-0.9206244
39.25,-0.9513706
39.3,-0.9232649
39.35,-0.9164653
39.4,-0.9897303
39.45,-0.9343799
39.5,-0.888216
39.55,-0.8092267
39.6,-0.7820944
39.65,-0.6623566
39.7,-0.5473514
39.75,-0.5751199
39.8,-0.6990839
39.85,-1.055961
39.9,-1.388845
39.95,-1.48032
40,-1.418226
40.05,-1.253046
40.1,-1.096319
40.15,-0.9448133
40.2,-0.8623099
40.25,-0.8483269
40.3,-0.908308
40.35,-1.094774
40.4,-1.281556
40.45,-1.292902
40.5,-1.194779
40.55,-1.032694
40.6,-0.897926
40.65,-0.8607568
40.7,-0.912221
40.75,-1.008915
40.8,-1.118504
40.85,-1.287308
40.9,-1.344525
40.95,-1.361405
41,-1.090025
41.05,-0.8413703
41.1,-0.7779884
41.15,-0.8448879
41.2,-0.8948117
41.25,-0.9598586
41.3,-1.012715
41.35,-0.9956736
41.4,-0.9630997
41.45,-0.9735365
41.5,-1.099252
41.55,-1.175036
41.6,-1.290819
41.65,-1.39899
41.7,-1.364998
41.75,-1.213909
41.8,-1.098719
41.85,-1.034543
41.9,-0.8370212
41.95,-0.6552165
42,-0.4950972
42.05,-0.3241296
42.1,-0.1142396
42.15,-3.11995E-03
42.2,-3.305778E-02
42.25,-7.611427E-02
42.3,-3.699492E-02
42.35,0.1109917
42.4,0.3653159
42.45,0.7894111
42.5,1.384246
42.55,2.676293
42.6,5.591221
42.65,10.95547
42.7,19.17023
42.75,30.73019
42.8,45.3125
42.85,61.68299
42.9,77.25155
42.95,89.34235
43,95.43915
43.05,93.26543
43.1,83.77052
43.15,68.77745
43.2,51.78275
43.25,35.46726
43.3,22.18336
43.35,12.99674
43.4,7.472379
43.45,4.391096
43.5,2.838253
43.55,2.293427
43.6,1.821337
43.65,1.418582
43.7,1.239652
43.75,1.156
43.8,1.099117
43.85,1.077118
43.9,1.037942
43.95,0.985316
44,0.9166769
44.05,0.8192977
44.1,0.666312
44.15,0.6377982
44.2,0.627797
44.25,0.711507
44.3,0.8665792
44.35,0.8869049
44.4,0.6197332
44.45,0.284369
44.5,-3.294329E-03
44.55,-0.288168
44.6,-0.4050796
44.65,-0.4005654
44.7,-0.397767
44.75,-0.4468213
44.8,-0.4778222
44.85,-0.5723545
44.9,-0.7366633
44.95,-0.7977082
45,-0.8161179
45.05,-1.01358
45.1,-1.027007
45.15,-1.055311
45.2,-0.9625533
45.25,-0.9271209
45.3,-1.02159
45.35,-1.198318
45.4,-1.394954
45.45,-1.484564
45.5,-1.42907
45.55,-1.174151
45.6,-0.9998141
45.65,-0.8577729
45.7,-0.817337
45.75,-0.9350446
45.8,-1.011116
45.85,-1.022844
45.9,-1.112279
45.95,-1.246459
46,-1.451772
46.05,-1.626961
46.1,-1.647172
46.15,-1.51603
46.2,-1.484717
46.25,-1.513847
46.3,-1.653763
46.35,-1.786801
46.4,-1.866001
46.45,-1.82871
46.5,-1.704649
46.55,-1.500471
46.6,-1.465325
46.65,-1.569686
46.7,-1.59558
46.75,-1.577182
46.8,-1.606735
46.85,-1.464692
46.9,-1.397734
46.95,-1.489244
47,-1.412639
47.05,-1.168469
47.1,-1.140525
47.15,-1.36924
47.2,-1.581281
47.25,-1.772197
47.3,-1.858557
47.35,-1.829605
47.4,-1.665177
47.45,-1.6057
47.5,-1.625137
47.55,-1.716483
47.6,-1.713924
47.65,-1.832592
47.7,-1.972328
47.75,-1.832361
47.8,-1.741544
47.85,-1.703379
47.9,-1.701803
47.95,-1.718523
48,-1.744424
48.05,-1.655088
48.1,-1.524508
48.15,-1.549375
48.2,-1.53952
48.25,-1.656661
48.3,-1.736318
48.35,-1.739708
48.4,-1.676175
48.45,-1.723669
48.5,-1.829044
48.55,-1.971839
48.6,-2.235474
48.65,-2.224598
48.7,-2.035733
48.75,-1.833531
48.8,-1.783741
48.85,-1.646312
48.9,-1.578147
48.95,-1.708772
49,-1.866132
49.05,-2.113258
49.1,-2.316508
49.15,-2.355348
49.2,-2.200079
49.25,-1.997804
49.3,-1.894587
49.35,-1.938254
49.4,-2.049961
49.45,-2.174148
49.5,-2.25867
49.55,-2.166718
49.6,-1.950309
49.65,-1.706715
49.7,-1.520098
49.75,-1.375651
49.8,-1.393681
49.85,-1.579072
49.9,-1.741421
49.95,-1.839908
50,-1.874448
50.05,-1.900854
50.1,-1.965133
50.15,-2.043979
50.2,-1.968673
50.25,-1.904208
50.3,-1.841176
50.35,-1.893167
50.4,-2.000114
50.45,-2.127296
50.5,-2.079578
50.55,-1.993433
50.6,-1.977213
50.65,-1.847082
50.7,-1.793642
50.75,-1.805059
50.8,-1.971287
50.85,-1.990104
50.9,-2.023789
50.95,-1.991232
51,-1.923786
51.05,-1.862813
51.1,-1.807337
51.15,-1.781694
51.2,-1.79788
51.25,-1.91168
51.3,-2.03522
51.35,-2.082448
51.4,-1.975489
51.45,-1.856154
51.5,-1.834491
51.55,-1.891621
51.6,-1.932979
51.65,-2.066033
51.7,-2.127699
51.75,-2.176987
51.8,-2.203258
51.85,-2.211566
51.9,-2.096883
51.95,-1.800371
52,-1.534902
52.05,-1.385016
52.1,-1.45983
52.15,-1.717852
52.2,-1.998124
52.25,-2.172745
52.3,-2.125463
52.35,-1.901989
52.4,-1.661444
52.45,-1.416126
52.5,-1.306544
52.55,-1.329791
52.6,-1.356355
52.65,-1.124276
52.7,-0.4659764
52.75,0.6147546
52.8,1.749488
52.85,2.83598
52.9,3.650103
52.95,3.994447
53,3.765518
53.05,3.054784
53.1,2.030549
53.15,0.7685428
53.2,-0.2779079
53.25,-1.055053
53.3,-1.49998
53.35,-1.710558
53.4,-1.800092
53.45,-1.918898
53.5,-2.032411
53.55,-2.10464
53.6,-2.184293
53.65,-2.204931
53.7,-2.168131
53.75,-2.069979
53.8,-2.007899
53.85,-1.97848
53.9,-1.99463
53.95,-1.92607
54,-1.73767
54.05,-1.655239
54.1,-1.644499
54.15,-1.640002
54.2,-1.734884
54.25,-1.820095
54.3,-1.880656
54.35,-1.963656
54.4,-2.185676
54.45,-2.21984
54.5,-2.115877
54.55,-1.966379
54.6,-1.881181
54.65,-1.857805
54.7,-1.884797
54.75,-1.897938
54.8,-2.023503
54.85,-2.064448
54.9,-2.228079
54.95,-2.33609
55,-2.313776
55.05,-2.241695
55.1,-2.132876
55.15,-2.115038
55.2,-2.027421
55.25,-2.039204
55.3,-2.012043
55.35,-2.058161
55.4,-2.18388
55.45,-2.210882
55.5,-2.172828
55.55,-2.07965
55.6,-1.945364
55.65,-1.90978
55.7,-1.97175
55.75,-2.022285
55.8,-2.054251
55.85,-2.082685
55.9,-2.107187
55.95,-2.091034
56,-2.005317
56.05,-1.830694
56.1,-1.607513
56.15,-1.505406
56.2,-1.555396
56.25,-1.736981
56.3,-1.866675
56.35,-2.066051
56.4,-2.111542
56.45,-2.119642
56.5,-2.007328
56.55,-1.940375
56.6,-1.862036
56.65,-1.685255
56.7,-1.316886
56.75,-0.2821052
56.8,1.175866
56.85,2.54728
56.9,3.131435
56.95,2.297804
57,0.664517
57.05,-1.012038
57.1,-2.171588
57.15,-2.68851
57.2,-2.716079
57.25,-2.494723
57.3,-2.291141
57.35,-2.101419
57.4,-1.861978
57.45,-1.794425
57.5,-1.912397
57.55,-2.031684
57.6,-2.061694
57.65,-2.15133
57.7,-2.292483
57.75,-2.33764
57.8,-2.315264
57.85,-2.296173
57.9,-2.175637
57.95,-1.972116
58,-1.990653
58.05,-2.03604
58.1,-2.154969
58.15,-2.161008
58.2,-2.047668
58.25,-1.876215
58.3,-1.688739
58.35,-1.531225
58.4,-1.429348
58.45,-1.470293
58.5,-1.570469
58.55,-1.729618
58.6,-1.963371
58.65,-2.022988
58.7,-1.80577
58.75,-1.600817
58.8,-1.482833
58.85,-1.495833
58.9,-1.540586
58.95,-1.67245
59,-1.597984
59.05,-1.411204
59.1,-1.184396
59.15,-0.8749958
59.2,-0.6625918
59.25,-0.6141011
59.3,-0.7173139
59.35,-0.8232955
59.4,-0.871075
59.45,-0.9617069
59.5,-0.8866349
59.55,-0.9029068
59.6,-0.7229968
59.65,-0.510031
59.7,-0.3257514
59.75,-0.2201231
59.8,-9.746788E-02
59.85,2.383478E-02
59.9,8.626466E-02
59.95,0.3025435
60,0.3447965
60.05,0.530303
60.1,0.8522296
60.15,1.244301
60.2,1.391704
60.25,1.38093
60.3,1.3675
60.35,1.492043
60.4,1.916173
60.45,2.361215
60.5,2.787231
60.55,2.981668
60.6,3.118666
60.65,3.196777
60.7,3.347903
60.75,3.491912
60.8,3.597064
60.85,3.734599
60.9,3.914694
60.95,4.306896
61,4.724465
61.05,5.104111
61.1,5.481192
61.15,5.903943
61.2,6.179037
61.25,6.434649
61.3,6.621671
61.35,6.69115
61.4,6.828798
61.45,7.14629
61.5,7.490556
61.55,7.818709
61.6,8.173086
61.65,8.457791
61.7,8.792758
61.75,9.168947
61.8,9.669765
61.85,10.15119
61.9,10.55883
61.95,10.95067
62,11.28196
62.05,11.52562
62.1,11.63706
62.15,11.94515
62.2,12.22354
62.25,12.58062
62.3,12.99105
62.35,13.34992
62.4,13.63173
62.45,14.05057
62.5,14.63189
62.55,15.00318
62.6,15.10298
62.65,15.25795
62.7,15.39726
62.75,15.52438
62.8,16.06063
62.85,16.62336
62.9,16.94877
62.95,17.23389
63,17.63112
63.05,17.97619
63.1,18.1909
63.15,18.56366
63.2,18.97901
63.25,19.50734
63.3,20.00754
63.35,20.43913
63.4,20.65741
63.45,20.57412
63.5,20.71196
63.55,20.89784
63.6,21.02238
63.65,21.15239
63.7,21.57429
63.75,22.23447
63.8,22.82125
63.85,23.34886
63.9,23.54332
63.95,23.65257
64,23.78764
64.05,23.88932
64.1,24.08829
64.15,24.50211
64.2,24.70189
64.25,24.75169
64.3,24.76993
64.35,25.0174
64.4,25.40655
64.45,25.63255
64.5,25.83726
64.55,26.10515
64.6,26.63281
64.65,27.32426
64.7,27.87875
64.75,28.12269
64.8,27.73332
64.85,27.56763
64.9,27.6329
64.95,27.79687
65,28.0914
65.05,28.48311
65.1,28.77005
65.15,28.99226
65.2,29.40641
65.25,29.71908
65.3,29.76753
65.35,29.83864
65.4,30.25484
65.45,30.49936
65.5,30.92902
65.55,31.28355
65.6,31.4552
65.65,31.43452
65.7,31.89408
65.75,32.30734
65.8,32.46859
65.85,32.82932
65.9,33.08256
65.95,33.09091
66,33.19603
66.05,33.26202
66.1,33.31454
66.15,33.51395
66.2,33.94798
66.25,33.92745
66.3,33.74912
66.35,33.77167
66.4,34.12777
66.45,34.79483
66.5,35.41246
66.55,35.86514
66.6,36.17829
66.65,36.08155
66.7,36.05094
66.75,36.23362
66.8,36.25759
66.85,36.02718
66.9,35.83586
66.95,35.99454
67,36.3741
67.05,37.01303
67.1,37.59827
67.15,37.89635
67.2,37.78423
67.25,37.72123
67.3,37.69598
67.35,37.83824
67.4,37.99001
67.45,38.21859
67.5,38.79485
67.55,39.22908
67.6,39.6342
67.65,39.85393
67.7,39.82399
67.75,39.67421
67.8,39.94354
67.85,39.97422
67.9,40.00554
67.95,40.1925
68,40.29948
68.05,40.11586
68.1,40.19753
68.15,40.76021
68.2,40.84573
68.25,41.57379
68.3,42.12349
68.35,42.26001
68.4,41.84845
68.45,41.64886
68.5,41.55402
68.55,41.62113
68.6,41.97248
68.65,41.97124
68.7,41.68386
68.75,41.36608
68.8,41.71495
68.85,42.38909
68.9,43.38101
68.95,43.88092
69,43.82813
69.05,43.16501
69.1,42.77773
69.15,42.95549
69.2,43.35092
69.25,43.78606
69.3,43.78647
69.35,43.88809
69.4,43.81348
69.45,43.79521
69.5,43.64024
69.55,43.39272
69.6,43.41261
69.65,43.54132
69.7,44.00748
69.75,44.12753
69.8,44.2936
69.85,44.2847
69.9,44.32037
69.95,44.35508
70,44.3803
70.05,44.65273
70.1,44.89244
70.15,45.35321
70.2,45.51793
70.25,45.53146
70.3,45.41845
70.35,45.38084
70.4,44.73349
70.45,43.81544
70.5,43.34358
70.55,43.69502
70.6,44.48167
70.65,45.08066
70.7,45.32485
70.75,44.70155
70.8,44.54956
70.85,44.77362
70.9,45.22556
70.95,45.4911
71,45.54314
71.05,45.55088
71.1,45.34951
71.15,45.33303
71.2,44.92326
71.25,44.8246
71.3,44.64278
71.35,44.70347
71.4,44.52986
71.45,44.45058
71.5,44.69595
71.55,44.43026
71.6,44.19964
71.65,43.99938
71.7,44.15634
71.75,44.61939
71.8,44.99262
71.85,45.10408
71.9,44.65777
71.95,44.32589
72,44.30093
72.05,44.29995
72.1,44.04489
72.15,43.56938
72.2,43.14834
72.25,43.14097
72.3,43.19856
72.35,43.87239
72.4,44.64209
72.45,44.34392
72.5,43.98789
72.55,43.79574
72.6,43.74684
72.65,43.65744
72.7,43.74134
72.75,43.63844
72.8,43.3865
72.85,43.28244
72.9,43.56755
72.95,43.92077
73,43.86554
73.05,43.75203
73.1,43.40058
73.15,42.8172
73.2,42.19368
73.25,42.18462
73.3,42.3597
73.35,42.55193
73.4,43.34682
73.45,43.88245
73.5,44.03401
73.55,43.78779
73.6,43.27785
73.65,42.86933
73.7,42.46333
73.75,42.35841
73.8,42.52377
73.85,42.98542
73.9,43.26912
73.95,42.80825
74,42.62188
74.05,41.87756
74.1,41.27549
74.15,41.19873
74.2,41.57622
74.25,41.78651
74.3,41.68173
74.35,41.85
74.4,41.64108
74.45,41.93319
74.5,41.87838
74.55,41.82452
74.6,41.543
74.65,41.53804
74.7,41.26243
74.75,41.0377
74.8,41.04861
74.85,41.10025
74.9,41.44167
74.95,41.72604
75,41.58411
75.05,41.00955
75.1,40.69235
75.15,40.54502
75.2,40.7142
75.25,40.73404
75.3,40.60485
75.35,40.16947
75.4,39.52827
75.45,39.39058
75.5,39.98092
75.55,40.62405
75.6,41.24059
75.65,41.45856
75.7,41.28799
75.75,40.46317
75.8,39.70422
75.85,39.02937
75.9,38.5661
75.95,38.96023
76,39.62486
76.05,39.91971
76.1,40.49228
76.15,40.67186
76.2,40.76233
76.25,40.41732
76.3,39.88486
76.35,39.5011
76.4,39.54911
76.45,40.27355
76.5,40.52859
76.55,40.63681
76.6,40.4172
76.65,40.21451
76.7,40.10235
76.75,40.11569
76.8,40.00587
76.85,39.74529
76.9,39.72422
76.95,40.20547
77,40.50383
77.05,40.5974
77.1,40.89274
77.15,40.88195
77.2,40.63679
77.25,40.36447
77.3,40.29645
77.35,40.09328
77.4,40.22639
77.45,40.51376
77.5,40.38212
77.55,40.24068
77.6,39.9652
77.65,39.75579
77.7,39.48409
77.75,39.54507
77.8,39.61136
77.85,39.62889
77.9,39.86203
77.95,39.80506
78,39.97864
78.05,40.45354
78.1,40.77689
78.15,40.42878
78.2,40.34833
78.25,40.23694
78.3,39.85262
78.35,40.00395
78.4,40.21394
78.45,40.26309
78.5,40.49508
78.55,40.94003
78.6,40.80227
78.65,40.88866
78.7,41.29811
78.75,41.32179
78.8,41.4179
78.85,41.55318
78.9,41.56067
78.95,41.15239
79,41.24408
79.05,41.3729
79.1,41.95787
79.15,42.76287
79.2,43.19459
79.25,42.97172
79.3,42.34444
79.35,41.71621
79.4,41.35886
79.45,41.85209
79.5,42.17199
79.55,42.67912
79.6,42.43797
79.65,41.96717
79.7,41.44896
79.75,41.29515
79.8,41.85541
79.85,42.58358
79.9,43.05242
79.95,42.77921
80,42.50747
80.05,42.3273
80.1,42.44801
80.15,43.1772
80.2,43.97663
80.25,44.49542
80.3,44.8457
80.35,45.00703
80.4,44.78193
80.45,44.6712
80.5,44.80062
80.55,44.64503
80.6,44.52638
80.65,43.81461
80.7,43.53784
80.75,43.8212
80.8,44.43795
80.85,44.9063
80.9,45.50111
80.95,45.87473
81,45.78912
81.05,46.06962
81.1,46.27467
81.15,45.8697
81.2,45.32966
81.25,45.24621
81.3,45.7613
81.35,46.43865
81.4,46.86203
81.45,47.4143
81.5,47.84046
81.55,47.70119
81.6,47.07247
81.65,46.75644
81.7,46.67807
81.75,46.58876
81.8,47.46005
81.85,48.27411
81.9,48.46735
81.95,48.47011
82,48.53211
82.05,48.38568
82.1,47.71078
82.15,47.38383
82.2,47.39206
82.25,47.83307
82.3,48.45739
82.35,48.87987
82.4,48.86101
82.45,48.79283
82.5,49.04447
82.55,49.40788
82.6,49.25051
82.65,49.23699
82.7,48.99324
82.75,48.88567
82.8,48.61246
82.85,48.95669
82.9,49.62446
82.95,50.39819
83,51.45616
83.05,51.95391
83.1,52.05121
83.15,51.1944
83.2,50.73801
83.25,50.1904
83.3,50.34966
83.35,50.75213
83.4,50.83433
83.45,50.51075
83.5,50.30202
83.55,49.99387
83.6,49.51931
83.65,49.88381
83.7,49.98754
83.75,50.72002
83.8,51.74452
83.85,52.32125
83.9,52.20596
83.95,52.22638
84,52.4479
84.05,52.55963
84.1,53.08435
84.15,52.95004
84.2,52.07233
84.25,51.61342
84.3,51.75068
84.35,52.11244
84.4,52.42616
84.45,52.5448
84.5,52.22675
84.55,51.67856
84.6,51.27267
84.65,51.28872
84.7,51.82204
84.75,52.24372
84.8,52.11848
84.85,52.19989
84.9,51.93801
84.95,51.92523
85,51.57353
85.05,51.58423
85.1,51.54025
85.15,51.71011
85.2,52.71573
85.25,52.8856
85.3,53.08355
85.35,53.11557
85.4,53.11759
85.45,52.88577
85.5,52.55667
85.55,52.27066
85.6,51.68545
85.65,52.05168
85.7,52.78116
85.75,52.41425
85.8,51.8238
85.85,51.81235
85.9,52.06466
85.95,52.50624
86,53.53871
86.05,54.61367
86.1,54.81728
86.15,54.11684
86.2,53.12338
86.25,52.3896
86.3,52.06273
86.35,52.61015
86.4,53.77195
86.45,54.56611
86.5,54.92024
86.55,54.97639
86.6,54.93654
86.65,54.70394
86.7,54.7219
86.75,54.85342
86.8,54.71472
86.85,54.58037
86.9,54.75907
86.95,55.17068
87,55.94894
87.05,56.67506
87.1,56.91834
87.15,56.98195
87.2,56.76987
87.25,56.18732
87.3,55.95753
87.35,56.16617
87.4,56.8413
87.45,57.52645
87.5,58.4986
87.55,58.56027
87.6,58.06285
87.65,58.26741
87.7,58.43315
87.75,59.03573
87.8,59.64684
87.85,60.69315
87.9,60.95349
87.95,61.2243
88,61.66184
88.05,62.17783
88.1,63.08451
88.15,63.45811
88.2,63.28892
88.25,62.52774
88.3,62.24857
88.35,62.91002
88.4,64.356
88.45,65.13724
88.5,65.3429
88.55,65.24648
88.6,65.20942
88.65,65.82423
88.7,66.5897
88.75,66.79504
88.8,66.92484
88.85,67.07723
88.9,67.4274
88.95,68.18502
89,69.21262
89.05,69.69447
89.1,70.63694
89.15,71.58957
89.2,72.247
89.25,73.44934
89.3,73.64248
89.35,72.75823
89.4,72.0585
89.45,72.40482
89.5,72.83473
89.55,73.77505
89.6,75.02187
89.65,75.71091
89.7,76.31486
89.75,76.86124
89.8,76.87172
89.85,76.6821
89.9,76.83032
89.95,76.99993
90,77.84158
90.05,78.98024
90.1,80.44827
90.15,81.96028
90.2,82.92938
90.25,82.2437
90.3,81.24008
90.35,80.44331
90.4,80.56602
90.45,80.9488
90.5,81.2528
90.55,82.11974
90.6,82.26852
90.65,82.31608
90.7,82.7835
90.75,83.83178
90.8,84.5016
90.85,85.21448
90.9,85.40669
90.95,84.63557
91,84.70593
91.05,85.20974
91.1,86.04286
91.15,87.75415
91.2,88.93388
91.25,88.55981
91.3,87.91493
91.35,87.40293
91.4,87.15245
91.45,87.9921
91.5,89.53474
91.55,90.38509
91.6,90.67593
91.65,90.6525
91.7,90.63461
91.75,90.49353
91.8,90.28146
91.85,90.84946
91.9,91.96722
91.95,93.48479
92,94.65015
92.05,95.94385
92.1,96.14948
92.15,95.80666
92.2,95.72418
92.25,95.77254
92.3,96.03175
92.35,96.28074
92.4,96.79607
92.45,97.13861
92.5,98.28004
92.55,100.3004
92.6,102.2203
92.65,103.5169
92.7,103.8299
92.75,103.84
92.8,104.9665
92.85,106.8103
92.9,108.1768
92.95,108.8035
93,109.8208
93.05,109.8416
93.1,110.8623
93.15,112.5994
93.2,114.11
93.25,114.9015
93.3,115.6364
93.35,116.2102
93.4,116.1036
93.45,116.8475
93.5,116.8788
93.55,117.2207
93.6,118.3982
93.65,120.9197
93.7,122.8911
93.75,124.147
93.8,124.9104
93.85,124.5165
93.9,124.7632
93.95,125.9557
94,128.23
94.05,129.4816
94.1,130.4185
94.15,130.647
94.2,130.0265
94.25,129.7562
94.3,130.2636
94.35,131.7073
94.4,133.4675
94.45,134.9186
94.5,136.1258
94.55,136.4217
94.6,136.8669
94.65,138.1919
94.7,139.4369
94.75,140.104
94.8,140.7603
94.85,142.0021
94.9,143.8221
94.95,145.8591
95,147.1776
95.05,147.1547
95.1,146.6749
95.15,146.7219
95.2,147.4044
95.25,148.7191
95.3,150.3074
95.35,151.4237
95.4,152.4785
95.45,153.7504
95.5,155.2723
95.55,157.5112
95.6,159.5304
95.65,160.3054
95.7,159.6379
95.75,159.2819
95.8,160.4774
95.85,163.4892
95.9,166.1584
95.95,167.5976
96,168.305
96.05,169.0636
96.1,170.608
96.15,172.0391
96.2,173.0799
96.25,174.096
96.3,174.769
96.35,175.46
96.4,175.8534
96.45,176.7426
96.5,178.0892
96.55,178.3972
96.6,178.6504
96.65,179.0241
96.7,180.4262
96.75,182.854
96.8,185.4268
96.85,186.3098
96.9,185.9387
96.95,186.5755
97,186.87
97.05,187.1485
97.1,189.7453
97.15,192.7302
97.2,194.2833
97.25,195.2271
97.3,196.4219
97.35,197.2365
97.4,196.6031
97.45,195.9185
97.5,195.6132
97.55,197.4882
97.6,198.5014
97.65,200.1597
97.7,202.4329
97.75,201.9008
97.8,200.6697
97.85,201.0065
97.9,202.3475
97.95,202.5664
98,202.3974
98.05,203.459
98.1,203.6619
98.15,202.6819
98.2,205.0768
98.25,207.9224
98.3,209.3786
98.35,210.2389
98.4,211.9529
98.45,212.2904
98.5,210.9556
98.55,212.8279
98.6,214.7539
98.65,215.5488
98.7,216.8396
98.75,217.9699
98.8,216.6494
98.85,214.5549
98.9,214.5265
98.95,215.6737
99,217.1046
99.05,218.2106
99.1,218.8986
99.15,218.4412
99.2,216.5705
99.25,216.7499
99.3,217.1488
99.35,217.7795
99.4,218.7806
99.45,219.5524
99.5,220.0608
99.55,220.0181
99.6,219.3095
99.65,218.745
99.7,219.3994
99.75,219.1932
99.8,219.4122
99.85,221.2004
99.9,222.3316
99.95,222.5854
100,222.6008
100.05,221.3666
100.1,218.6209
100.15,216.593
100.2,214.5616
100.25,211.7787
100.3,209.9665
100.35,208.394
100.4,207.4795
100.45,207.9201
100.5,209.2289
100.55,210.793
100.6,211.9201
100.65,211.9839
100.7,208.1102
100.75,204.978
100.8,202.5507
100.85,202.582
100.9,204.3947
100.95,205.0836
101,203.1992
101.05,198.1213
101.1,191.8528
101.15,187.1268
101.2,185.9991
101.25,186.0423
101.3,186.9543
101.35,186.683
101.4,184.7561
101.45,181.823
101.5,179.5827
101.55,177.113
101.6,176.1605
101.65,175.8059
101.7,173.6041
101.75,170.9864
101.8,167.0915
101.85,163.5947
101.9,159.8982
101.95,157.6626
102,155.5745
102.05,153.9858
102.1,152.3836
102.15,148.2512
102.2,143.943
102.25,140.317
102.3,137.9993
102.35,135.5208
102.4,134.0819
102.45,133.2964
102.5,131.5712
102.55,129.0824
102.6,125.6498
102.65,122
102.7,117.5173
102.75,114.0229
102.8,111.3187
102.85,108.4103
102.9,104.7707
102.95,100.1102
103,97.53303
103.05,95.92168
103.1,94.27669
103.15,92.49264
103.2,89.58992
103.25,85.75153
103.3,81.88679
103.35,81.21795
103.4,80.07998
103.45,77.62007
103.5,76.03635
103.55,74.20058
103.6,71.52131
103.65,68.55534
103.7,66.74334
103.75,63.94339
103.8,61.90959
103.85,61.13302
103.9,60.34505
103.95,58.23782
104,56.15322
104.05,54.95998
104.1,55.53073
104.15,56.49078
104.2,56.43044
104.25,55.48274
104.3,52.04675
