Data File Name,2100 expert_High Sensitivity DNA Assay_DE34903936_2014-02-25_12-30-24.xad
35.45,-1.003483
35.5,-1.008188
35.55,-0.9631853
35.6,-0.9646609
35.65,-1.01756
35.7,-1.061454
35.75,-1.119114
35.8,-1.172936
35.85,-1.223768
35.9,-1.233861
35.95,-1.233481
36,-1.258893
36.05,-1.267166
36.1,-1.114379
36.15,-0.7521495
36.2,-0.7453561
36.25,-0.8752382
36.3,-1.118619
36.35,-1.275917
36.4,-1.305921
36.45,-1.149989
36.5,-1.014463
36.55,-1.135808
36.6,-1.109923
36.65,-1.177451
36.7,-1.200187
36.75,-1.181962
36.8,-1.341076
36.85,-1.464651
36.9,-1.469917
36.95,-1.296191
37,-1.094744
37.05,-0.9203126
37.1,-0.8371077
37.15,-0.9063642
37.2,-1.021641
37.25,-1.189139
37.3,-1.382526
37.35,-1.436085
37.4,-1.391627
37.45,-1.229459
37.5,-0.9912771
37.55,-0.8060724
37.6,-0.6648104
37.65,-0.5912852
37.7,-0.7284008
37.75,-1.07981
37.8,-1.303647
37.85,-1.341002
37.9,-1.318465
37.95,-1.238877
38,-1.210335
38.05,-1.255718
38.1,-1.208089
38.15,-1.190322
38.2,-1.149444
38.25,-1.182489
38.3,-1.147479
38.35,-1.143931
38.4,-1.266955
38.45,-1.448454
38.5,-1.651876
38.55,-1.747382
38.6,-1.817301
38.65,-1.757524
38.7,-1.761132
38.75,-1.750824
38.8,-1.629045
38.85,-1.378181
38.9,-1.184515
38.95,-1.178454
39,-1.316316
39.05,-1.515117
39.1,-1.595994
39.15,-1.634381
39.2,-1.642045
39.25,-1.518788
39.3,-1.357922
39.35,-1.33538
39.4,-1.41449
39.45,-1.565651
39.5,-1.705107
39.55,-1.699878
39.6,-1.511878
39.65,-1.38602
39.7,-1.459523
39.75,-1.632218
39.8,-1.759959
39.85,-1.849855
39.9,-1.832728
39.95,-1.759698
40,-1.506285
40.05,-1.196007
40.1,-1.171332
40.15,-1.226354
40.2,-1.363126
40.25,-1.434118
40.3,-1.482386
40.35,-1.333841
40.4,-1.141946
40.45,-1.170428
40.5,-1.289179
40.55,-1.345512
40.6,-1.392267
40.65,-1.437353
40.7,-1.519433
40.75,-1.651202
40.8,-1.938837
40.85,-2.175824
40.9,-2.206773
40.95,-2.154459
41,-1.944021
41.05,-1.683155
41.1,-1.479838
41.15,-1.221712
41.2,-1.128148
41.25,-1.163417
41.3,-1.391506
41.35,-1.675466
41.4,-1.887961
41.45,-1.879944
41.5,-1.63196
41.55,-1.441975
41.6,-1.238203
41.65,-1.30172
41.7,-1.506926
41.75,-1.582511
41.8,-1.40961
41.85,-1.221809
41.9,-1.077314
41.95,-0.8487468
42,-0.5066367
42.05,-0.1365866
42.1,-6.412011E-03
42.15,-2.938773E-02
42.2,-0.2072701
42.25,-0.4926457
42.3,-0.5297444
42.35,-0.2119171
42.4,0.210634
42.45,0.6227071
42.5,1.28298
42.55,2.909527
42.6,6.074617
42.65,11.66128
42.7,20.52299
42.75,32.87012
42.8,48.15038
42.85,64.78922
42.9,80.42635
42.95,92.05709
43,96.82037
43.05,93.26743
43.1,82.43339
43.15,66.7878
43.2,49.4468
43.25,33.56478
43.3,20.85264
43.35,11.94421
43.4,6.65274
43.45,3.78913
43.5,2.400566
43.55,1.54258
43.6,1.078592
43.65,0.8169183
43.7,0.7279304
43.75,0.8708963
43.8,1.096411
43.85,1.243859
43.9,1.183996
43.95,1.073152
44,0.9349936
44.05,0.738607
44.1,0.5479715
44.15,0.4471626
44.2,0.3478374
44.25,0.2969411
44.3,0.3044012
44.35,0.3160809
44.4,0.1571486
44.45,-0.1829773
44.5,-0.5415612
44.55,-0.8604626
44.6,-0.9261852
44.65,-0.9009797
44.7,-0.9206858
44.75,-1.102962
44.8,-1.366126
44.85,-1.625757
44.9,-1.820104
44.95,-1.847189
45,-1.693798
45.05,-1.460106
45.1,-1.334298
45.15,-1.343089
45.2,-1.450046
45.25,-1.532977
45.3,-1.558197
45.35,-1.54136
45.4,-1.500604
45.45,-1.558413
45.5,-1.577895
45.55,-1.598173
45.6,-1.558925
45.65,-1.646427
45.7,-1.813081
45.75,-1.888739
45.8,-1.81986
45.85,-1.715558
45.9,-1.719428
45.95,-1.742594
46,-1.897796
46.05,-2.049538
46.1,-2.10597
46.15,-2.095137
46.2,-2.178016
46.25,-2.396056
46.3,-2.532165
46.35,-2.562775
46.4,-2.570182
46.45,-2.287195
46.5,-1.804386
46.55,-1.60653
46.6,-1.61219
46.65,-1.796234
46.7,-2.108134
46.75,-2.411149
46.8,-2.38985
46.85,-2.166977
46.9,-2.089731
46.95,-2.041085
47,-2.118889
47.05,-2.248486
47.1,-2.453318
47.15,-2.567245
47.2,-2.574071
47.25,-2.526309
47.3,-2.425748
47.35,-2.334687
47.4,-2.339476
47.45,-2.460311
47.5,-2.420474
47.55,-2.203393
47.6,-2.045659
47.65,-2.141239
47.7,-2.295304
47.75,-2.412626
47.8,-2.56992
47.85,-2.615727
47.9,-2.546813
47.95,-2.602748
48,-2.705957
48.05,-2.643767
48.1,-2.534701
48.15,-2.50203
48.2,-2.419879
48.25,-2.338666
48.3,-2.379895
48.35,-2.449216
48.4,-2.524622
48.45,-2.694398
48.5,-2.852433
48.55,-2.925649
48.6,-2.858724
48.65,-2.754447
48.7,-2.637841
48.75,-2.613872
48.8,-2.734789
48.85,-2.920665
48.9,-3.051172
48.95,-3.056022
49,-2.909231
49.05,-2.67213
49.1,-2.504853
49.15,-2.49694
49.2,-2.57441
49.25,-2.638147
49.3,-2.616129
49.35,-2.419461
49.4,-2.264139
49.45,-2.235985
49.5,-2.359689
49.55,-2.534839
49.6,-2.63821
49.65,-2.638635
49.7,-2.477097
49.75,-2.370546
49.8,-2.463175
49.85,-2.612059
49.9,-2.660954
49.95,-2.627869
50,-2.559904
50.05,-2.501972
50.1,-2.568654
50.15,-2.806733
50.2,-3.004354
50.25,-3.192307
50.3,-3.378609
50.35,-3.52088
50.4,-3.58938
50.45,-3.421045
50.5,-3.222531
50.55,-3.108816
50.6,-3.066155
50.65,-3.050874
50.7,-3.023027
50.75,-3.080248
50.8,-3.144909
50.85,-3.225883
50.9,-3.314038
50.95,-3.266751
51,-3.204635
51.05,-3.108549
51.1,-3.094535
51.15,-3.158637
51.2,-3.242297
51.25,-3.359482
51.3,-3.514475
51.35,-3.572931
51.4,-3.488976
51.45,-3.354857
51.5,-3.168635
51.55,-3.101815
51.6,-3.118272
51.65,-3.195056
51.7,-3.295998
51.75,-3.417981
51.8,-3.432202
51.85,-3.291529
51.9,-3.127179
51.95,-2.934023
52,-2.818221
52.05,-2.9056
52.1,-3.067895
52.15,-3.221543
52.2,-3.193861
52.25,-3.003751
52.3,-2.832705
52.35,-2.742747
52.4,-2.848504
52.45,-2.963142
52.5,-2.971967
52.55,-2.778992
52.6,-2.438387
52.65,-1.880147
52.7,-1.222093
52.75,-0.7926419
52.8,-0.5307787
52.85,-0.5274145
52.9,-0.8591565
52.95,-1.430807
53,-1.955285
53.05,-2.371018
53.1,-2.821812
53.15,-3.200004
53.2,-3.368943
53.25,-3.51911
53.3,-3.56773
53.35,-3.576086
53.4,-3.608322
53.45,-3.762758
53.5,-3.866383
53.55,-3.734587
53.6,-3.616297
53.65,-3.555454
53.7,-3.514872
53.75,-3.462779
53.8,-3.361368
53.85,-3.420846
53.9,-3.554643
53.95,-3.61956
54,-3.593632
54.05,-3.49407
54.1,-3.39557
54.15,-3.43451
54.2,-3.642759
54.25,-3.789743
54.3,-3.807579
54.35,-3.810242
54.4,-3.774555
54.45,-3.690591
54.5,-3.576019
54.55,-3.58163
54.6,-3.62053
54.65,-3.657276
54.7,-3.660721
54.75,-3.586529
54.8,-3.516563
54.85,-3.485661
54.9,-3.609512
54.95,-3.827779
55,-4.003475
55.05,-3.986448
55.1,-3.865564
55.15,-3.85996
55.2,-3.951896
55.25,-4.027398
55.3,-4.164101
55.35,-4.096678
55.4,-3.898314
55.45,-3.705581
55.5,-3.503479
55.55,-3.382756
55.6,-3.473412
55.65,-3.754358
55.7,-4.004927
55.75,-4.181665
55.8,-4.127221
55.85,-3.965637
55.9,-3.898115
55.95,-3.846133
56,-3.917089
56.05,-4.080172
56.1,-4.083746
56.15,-3.982008
56.2,-3.935072
56.25,-3.77983
56.3,-3.620166
56.35,-3.7357
56.4,-3.889309
56.45,-3.931334
56.5,-4.015693
56.55,-4.094756
56.6,-4.145885
56.65,-4.221315
56.7,-4.308167
56.75,-4.23924
56.8,-4.107459
56.85,-3.958932
56.9,-3.855305
56.95,-3.897691
57,-4.020857
57.05,-4.130096
57.1,-4.273526
57.15,-4.259895
57.2,-4.082833
57.25,-4.070517
57.3,-3.991971
57.35,-3.976883
57.4,-4.008234
57.45,-4.178495
57.5,-4.274724
57.55,-4.289238
57.6,-4.240313
57.65,-3.990857
57.7,-3.778525
57.75,-3.648057
57.8,-3.636101
57.85,-3.62701
57.9,-3.68846
57.95,-3.808548
58,-3.972878
58.05,-4.121853
58.1,-4.150343
58.15,-4.035913
58.2,-3.818556
58.25,-3.745403
58.3,-3.890228
58.35,-3.953943
58.4,-3.859216
58.45,-3.611327
58.5,-3.448405
58.55,-3.448836
58.6,-3.667624
58.65,-3.895744
58.7,-3.892551
58.75,-3.681117
58.8,-3.597428
58.85,-3.56754
58.9,-3.598292
58.95,-3.532941
59,-3.377107
59.05,-3.170349
59.1,-3.0637
59.15,-3.197218
59.2,-3.034878
59.25,-2.852
59.3,-2.689167
59.35,-2.595345
59.4,-2.48337
59.45,-2.386626
59.5,-2.175584
59.55,-1.814141
59.6,-1.620841
59.65,-1.652914
59.7,-1.668942
59.75,-1.498682
59.8,-1.437097
59.85,-1.30633
59.9,-1.067583
59.95,-0.8745822
60,-0.6889741
60.05,-0.4316756
60.1,-0.2213141
60.15,-0.1877403
60.2,-0.1060851
60.25,0.1601775
60.3,0.4080952
60.35,0.7040033
60.4,1.148343
60.45,1.657105
60.5,2.072113
60.55,2.274427
60.6,2.385898
60.65,2.406503
60.7,2.571899
60.75,2.932467
60.8,3.374163
60.85,3.847303
60.9,4.227083
60.95,4.450453
61,4.520128
61.05,4.499102
61.1,4.738731
61.15,5.041952
61.2,5.694659
61.25,6.391377
61.3,6.973273
61.35,7.286736
61.4,7.491201
61.45,7.804102
61.5,8.060047
61.55,8.440256
61.6,8.752569
61.65,9.096736
61.7,9.353351
61.75,9.789283
61.8,10.24135
61.85,10.58941
61.9,10.90974
61.95,11.2472
62,11.76261
62.05,12.22555
62.1,12.47344
62.15,12.8276
62.2,13.19007
62.25,13.39227
62.3,13.84798
62.35,14.36162
62.4,14.94111
62.45,15.33497
62.5,15.83186
62.55,16.23122
62.6,16.65293
62.65,17.34074
62.7,17.79581
62.75,18.26529
62.8,18.5388
62.85,18.63429
62.9,18.82067
62.95,19.16543
63,19.44669
63.05,19.71727
63.1,20.08932
63.15,20.34902
63.2,20.79386
63.25,21.03926
63.3,21.29831
63.35,21.6162
63.4,21.91652
63.45,22.26515
63.5,22.94583
63.55,23.62327
63.6,23.9198
63.65,24.27508
63.7,24.46122
63.75,24.32713
63.8,24.21873
63.85,24.35576
63.9,24.53496
63.95,25.20369
64,25.84928
64.05,26.49445
64.1,26.95133
64.15,27.1816
64.2,27.18641
64.25,27.03709
64.3,26.89251
64.35,26.80128
64.4,26.8287
64.45,27.33897
64.5,28.208
64.55,28.84191
64.6,29.55966
64.65,29.91596
64.7,29.90099
64.75,29.67515
64.8,29.79125
64.85,30.18303
64.9,30.55943
64.95,31.05202
65,31.44195
65.05,31.64105
65.1,31.49761
65.15,31.51679
65.2,31.93937
65.25,32.13807
65.3,32.36977
65.35,32.33106
65.4,32.42578
65.45,32.51638
65.5,32.75579
65.55,33.37362
65.6,33.67801
65.65,34.19389
65.7,34.46796
65.75,34.8241
65.8,35.00401
65.85,34.86775
65.9,34.81398
65.95,34.9896
66,35.2886
66.05,35.61912
66.1,36.35243
66.15,36.73498
66.2,36.66513
66.25,36.48038
66.3,36.30281
66.35,36.2707
66.4,36.77024
66.45,37.18556
66.5,37.58084
66.55,37.70404
66.6,37.87543
66.65,38.15842
66.7,38.58606
66.75,38.85291
66.8,38.99448
66.85,39.19638
66.9,39.30551
66.95,39.09515
67,39.23901
67.05,39.55735
67.1,39.1146
67.15,38.86398
67.2,38.60027
67.25,38.88584
67.3,39.45596
67.35,40.22163
67.4,40.65199
67.45,40.34089
67.5,39.71604
67.55,39.40451
67.6,39.87021
67.65,40.46533
67.7,40.96085
67.75,41.38309
67.8,41.54959
67.85,41.25903
67.9,41.16912
67.95,40.931
68,40.50047
68.05,40.16045
68.1,40.25171
68.15,40.94632
68.2,41.71325
68.25,42.55371
68.3,42.99494
68.35,42.88398
68.4,42.28996
68.45,41.96994
68.5,41.98869
68.55,41.76497
68.6,42.17482
68.65,42.53404
68.7,42.64712
68.75,42.57327
68.8,42.52993
68.85,42.23849
68.9,41.92044
68.95,42.31697
69,43.05708
69.05,43.71999
69.1,44.09139
69.15,43.97083
69.2,43.60057
69.25,43.32465
69.3,43.1819
69.35,43.28122
69.4,43.3517
69.45,43.5573
69.5,43.33527
69.55,43.55722
69.6,43.57344
69.65,43.44654
69.7,43.26592
69.75,43.4115
69.8,43.42164
69.85,43.04477
69.9,43.16271
69.95,43.36871
70,43.63335
70.05,43.69692
70.1,44.02397
70.15,43.91367
70.2,43.63138
70.25,43.59149
70.3,43.48496
70.35,43.40108
70.4,43.05403
70.45,43.41821
70.5,43.88749
70.55,44.02788
70.6,43.72935
70.65,43.49137
70.7,43.03696
70.75,42.67046
70.8,42.70186
70.85,42.90316
70.9,42.39604
70.95,42.07857
71,42.39954
71.05,42.0529
71.1,41.84852
71.15,41.97735
71.2,42.55069
71.25,42.66701
71.3,42.67279
71.35,42.65933
71.4,42.43637
71.45,42.64117
71.5,42.64093
71.55,42.54931
71.6,42.06187
71.65,41.71252
71.7,41.64565
71.75,41.87661
71.8,42.09562
71.85,42.15533
71.9,42.55169
71.95,42.64242
72,42.6975
72.05,42.60168
72.1,42.721
72.15,42.77313
72.2,42.79805
72.25,42.87978
72.3,42.37991
72.35,41.73392
72.4,41.10722
72.45,41.36549
72.5,41.71175
72.55,42.05457
72.6,42.17677
72.65,42.52143
72.7,42.81288
72.75,42.81522
72.8,42.94436
72.85,42.66382
72.9,42.02077
72.95,41.47269
73,41.35474
73.05,41.37812
73.1,41.34962
73.15,41.37231
73.2,41.33378
73.25,40.80805
73.3,40.38354
73.35,40.69778
73.4,40.71492
73.45,40.67056
73.5,40.48011
73.55,40.19968
73.6,39.76682
73.65,39.57859
73.7,40.05947
73.75,40.28551
73.8,40.48906
73.85,40.51529
73.9,40.62009
73.95,40.60351
74,40.59972
74.05,40.63313
74.1,40.45904
74.15,40.22592
74.2,40.06899
74.25,39.84168
74.3,40.01081
74.35,39.94828
74.4,39.78928
74.45,39.87289
74.5,39.96334
74.55,40.08761
74.6,40.33271
74.65,40.42833
74.7,40.20955
74.75,40.15799
74.8,39.96757
74.85,39.80067
74.9,39.43637
74.95,39.43628
75,39.66528
75.05,39.91904
75.1,39.97267
75.15,39.96207
75.2,40.10165
75.25,40.04983
75.3,39.85113
75.35,39.46714
75.4,39.39556
75.45,39.40137
75.5,39.5708
75.55,39.95864
75.6,39.96568
75.65,39.6393
75.7,39.8968
75.75,40.10943
75.8,39.53295
75.85,39.26468
75.9,39.55068
75.95,39.77843
76,40.1972
76.05,40.43165
76.1,40.18459
76.15,39.56406
76.2,39.37614
76.25,39.50008
76.3,39.60705
76.35,39.79192
76.4,39.4108
76.45,39.23873
76.5,38.82021
76.55,38.73933
76.6,39.0513
76.65,39.36161
76.7,39.74831
76.75,39.69933
76.8,39.60388
76.85,39.42854
76.9,39.44825
76.95,39.79995
77,40.24701
77.05,40.66505
77.1,40.99866
77.15,41.32401
77.2,41.58739
77.25,41.38611
77.3,40.86478
77.35,40.47661
77.4,40.12557
77.45,40.32717
77.5,40.97231
77.55,41.63111
77.6,41.96747
77.65,41.733
77.7,41.63896
77.75,41.08742
77.8,41.0192
77.85,41.19723
77.9,41.53848
77.95,41.57224
78,41.47937
78.05,41.7634
78.1,42.23822
78.15,42.39989
78.2,42.38174
78.25,42.17506
78.3,41.68587
78.35,41.36152
78.4,41.48196
78.45,41.94648
78.5,42.31094
78.55,42.43572
78.6,42.72027
78.65,42.8869
78.7,42.90068
78.75,42.53503
78.8,42.8949
78.85,42.67779
78.9,43.12902
78.95,43.65171
79,43.78111
79.05,43.83477
79.1,43.63431
79.15,43.82134
79.2,43.40834
79.25,43.6751
79.3,43.64097
79.35,43.82571
79.4,44.46441
79.45,45.14003
79.5,45.61622
79.55,45.50331
79.6,44.98319
79.65,44.78294
79.7,45.09305
79.75,45.35685
79.8,45.71766
79.85,46.19604
79.9,46.43266
79.95,46.44485
80,46.63353
80.05,46.81231
80.1,46.87337
80.15,47.26665
80.2,47.35798
80.25,46.95243
80.3,46.6681
80.35,46.88349
80.4,47.20517
80.45,47.73596
80.5,47.61451
80.55,47.24889
80.6,47.35602
80.65,47.77842
80.7,48.35719
80.75,48.63148
80.8,48.66402
80.85,47.85394
80.9,47.78138
80.95,48.11808
81,48.46204
81.05,48.95461
81.1,48.95367
81.15,48.99871
81.2,49.358
81.25,49.6182
81.3,49.269
81.35,49.36622
81.4,49.88428
81.45,50.19052
81.5,50.36293
81.55,50.32056
81.6,49.79584
81.65,49.78222
81.7,50.60343
81.75,51.25806
81.8,51.46251
81.85,51.53474
81.9,51.80235
81.95,52.16726
82,52.37119
82.05,52.78916
82.1,53.02854
82.15,53.08008
82.2,53.02394
82.25,52.82433
82.3,52.74728
82.35,52.69533
82.4,53.22707
82.45,53.6477
82.5,53.69463
82.55,53.26839
82.6,52.8284
82.65,52.87119
82.7,53.30882
82.75,53.69079
82.8,54.18801
82.85,54.39543
82.9,54.29729
82.95,54.34679
83,54.51583
83.05,54.49343
83.1,54.87172
83.15,56.06375
83.2,56.67734
83.25,56.3775
83.3,55.34641
83.35,54.33796
83.4,53.85746
83.45,54.12674
83.5,54.73714
83.55,55.51022
83.6,56.0527
83.65,55.99361
83.7,56.2758
83.75,55.75657
83.8,55.3128
83.85,55.44958
83.9,56.01154
83.95,56.04921
84,55.937
84.05,56.1548
84.1,56.03986
84.15,55.80119
84.2,55.46587
84.25,55.10339
84.3,54.61882
84.35,54.31908
84.4,54.86544
84.45,55.92937
84.5,57.14727
84.55,57.24437
84.6,56.96893
84.65,56.37086
84.7,56.08759
84.75,56.60741
84.8,56.94936
84.85,57.21085
84.9,57.2532
84.95,57.22538
85,57.26653
85.05,57.54313
85.1,57.63857
85.15,57.89957
85.2,58.38653
85.25,59.41556
85.3,60.92185
85.35,62.28332
85.4,62.88659
85.45,62.38182
85.5,61.1415
85.55,59.5986
85.6,59.41099
85.65,59.23478
85.7,58.82265
85.75,57.931
85.8,57.25193
85.85,57.35224
85.9,58.2369
85.95,60.16969
86,61.48146
86.05,61.95354
86.1,62.09864
86.15,64.3263
86.2,70.36933
86.25,82.16589
86.3,99.85345
86.35,120.7017
86.4,139.0082
86.45,149.212
86.5,148.6298
86.55,139.0632
86.6,123.4765
86.65,106.008
86.7,90.34615
86.75,77.64783
86.8,68.139
86.85,62.64806
86.9,60.77451
86.95,60.52792
87,60.98099
87.05,62.07177
87.1,62.7636
87.15,62.33351
87.2,61.65285
87.25,61.04529
87.3,61.18998
87.35,62.21552
87.4,64.03862
87.45,65.61315
87.5,67.18936
87.55,67.07452
87.6,66.61898
87.65,66.03565
87.7,65.33311
87.75,64.84427
87.8,65.01282
87.85,65.05482
87.9,64.86346
87.95,65.65995
88,66.62061
88.05,67.66191
88.1,68.85663
88.15,69.72187
88.2,69.74125
88.25,69.98007
88.3,70.86089
88.35,71.62876
88.4,71.72075
88.45,71.87404
88.5,72.2092
88.55,72.00763
88.6,72.89064
88.65,73.65776
88.7,73.84685
88.75,73.80129
88.8,74.53934
88.85,75.04906
88.9,75.18542
88.95,75.78555
89,76.21092
89.05,76.92732
89.1,78.0384
89.15,79.25189
89.2,79.85167
89.25,79.68542
89.3,79.53821
89.35,79.95908
89.4,80.59956
89.45,81.77477
89.5,83.12856
89.55,83.42965
89.6,83.54879
89.65,83.23425
89.7,83.34702
89.75,83.79148
89.8,84.51187
89.85,85.05875
89.9,85.49755
89.95,86.43015
90,87.25014
90.05,87.19178
90.1,87.61909
90.15,87.78103
90.2,87.6524
90.25,87.82404
90.3,88.17943
90.35,87.77339
90.4,87.01969
90.45,87.65986
90.5,88.6642
90.55,90.15617
90.6,91.17155
90.65,91.65736
90.7,91.64335
90.75,92.23669
90.8,93.70465
90.85,95.62426
90.9,96.50574
90.95,95.75478
91,95.18771
91.05,95.20432
91.1,96.00195
91.15,96.96897
91.2,97.63644
91.25,96.91507
91.3,95.97458
91.35,95.85641
91.4,96.31397
91.45,97.52122
91.5,97.38676
91.55,97.73907
91.6,98.43132
91.65,99.63091
91.7,101.1818
91.75,102.6774
91.8,103.235
91.85,102.3349
91.9,101.6805
91.95,101.4761
92,101.9911
92.05,103.6629
92.1,105.052
92.15,105.7942
92.2,106.0677
92.25,106.457
92.3,107.5816
92.35,108.8463
92.4,109.9335
92.45,110.819
92.5,111.1819
92.55,111.6084
92.6,112.8441
92.65,114.8289
92.7,116.2394
92.75,116.5961
92.8,116.7012
92.85,116.3168
92.9,116.4597
92.95,117.5244
93,119.0272
93.05,120.1441
93.1,121.1946
93.15,121.9634
93.2,123.6165
93.25,125.0295
93.3,126.2026
93.35,127.0048
93.4,128.0461
93.45,129.0633
93.5,129.103
93.55,129.7766
93.6,130.4837
93.65,131.6068
93.7,133.5029
93.75,135.83
93.8,136.5804
93.85,135.9084
93.9,135.6247
93.95,136.0471
94,136.7754
94.05,138.0148
94.1,140.4058
94.15,141.9481
94.2,142.676
94.25,143.2974
94.3,143.3932
94.35,142.5051
94.4,141.773
94.45,143.0247
94.5,144.8839
94.55,147.2422
94.6,149.6509
94.65,151.1045
94.7,151.5466
94.75,152.2454
94.8,153.1522
94.85,153.4538
94.9,153.2163
94.95,152.7675
95,153.1868
95.05,154.8112
95.1,157.1611
95.15,158.3933
95.2,159.4314
95.25,160.4793
95.3,162.2927
95.35,165.0046
95.4,166.9416
95.45,167.6474
95.5,168.3668
95.55,168.7781
95.6,168.7179
95.65,168.6803
95.7,169.0622
95.75,170.6187
95.8,173.3424
95.85,176.6361
95.9,178.5271
95.95,179.9014
96,179.5929
96.05,179.0969
96.1,179.2734
96.15,179.7618
96.2,180.7157
96.25,183.1445
96.3,186.446
96.35,188.4698
96.4,189.8231
96.45,190.2941
96.5,191.3561
96.55,192.9704
96.6,194.9503
96.65,196.226
96.7,195.6553
96.75,194.7902
96.8,195.5465
96.85,197.4762
96.9,198.5899
96.95,198.4571
97,198.1969
97.05,197.2281
97.1,197.0493
97.15,199.3562
97.2,202.9348
97.25,205.4323
97.3,206.8673
97.35,207.936
97.4,208.8435
97.45,208.0879
97.5,207.4421
97.55,208.1305
97.6,209.1217
97.65,210.3316
97.7,212.7879
97.75,215.4777
97.8,217.1615
97.85,217.2993
97.9,217.278
97.95,215.9339
98,213.8921
98.05,212.154
98.1,212.8441
98.15,215.4354
98.2,218.9198
98.25,222.3078
98.3,223.2733
98.35,223.2382
98.4,221.5647
98.45,220.866
98.5,221.2319
98.55,221.8399
98.6,222.005
98.65,222.1522
98.7,222.8449
98.75,222.8591
98.8,223.7744
98.85,223.3994
98.9,222.2026
98.95,221.06
99,221.5978
99.05,222.9547
99.1,225.4674
99.15,227.8944
99.2,227.6053
99.25,225.5305
99.3,223.9149
99.35,223.8075
99.4,224.0038
99.45,226.5496
99.5,228.6311
99.55,228.781
99.6,227.9482
99.65,226.4968
99.7,224.5824
99.75,223.7527
99.8,225.1019
99.85,225.289
99.9,224.2994
99.95,222.8244
100,221.0837
100.05,219.5912
100.1,218.6977
100.15,218.1463
100.2,217.0269
100.25,215.47
100.3,214.5076
100.35,214.7521
100.4,215.8238
100.45,216.6733
100.5,216.6286
100.55,215.7613
100.6,214.0328
100.65,212.6585
100.7,211.1873
100.75,211.6747
100.8,210.7909
100.85,208.8832
100.9,206.9025
100.95,202.8183
101,198.4436
101.05,197.5517
101.1,200.4728
101.15,202.951
101.2,202.1877
101.25,199.8122
101.3,195.9618
101.35,192.564
101.4,191.0259
101.45,187.7444
101.5,183.9935
101.55,180.9871
101.6,179.3319
101.65,178.1103
101.7,176.6563
101.75,175.3993
101.8,173.751
101.85,174.423
101.9,173.8138
101.95,171.4532
102,168.8202
102.05,166.6688
102.1,164.3624
102.15,160.8608
102.2,156.3866
102.25,152.5828
102.3,151.2484
102.35,150.31
102.4,148.8905
102.45,145.518
102.5,139.5721
102.55,133.9088
102.6,131.048
102.65,129.483
102.7,126.4405
102.75,123.278
102.8,120.536
102.85,117.8887
102.9,114.7542
102.95,111.657
103,108.6853
103.05,105.7803
103.1,103.1204
103.15,101.4585
103.2,98.86462
103.25,94.40228
103.3,90.01873
103.35,87.26807
103.4,85.67912
103.45,83.85223
103.5,81.11671
103.55,77.81227
103.6,74.61227
103.65,72.63039
103.7,72.00274
103.75,70.38538
103.8,67.43823
103.85,64.18925
103.9,61.90305
103.95,59.55748
104,57.58257
104.05,56.20125
104.1,54.27317
104.15,53.26526
104.2,53.18314
104.25,52.50627
104.3,50.45287
104.35,48.08829
104.4,45.13571
104.45,41.47013
104.5,39.16649
104.55,39.03308
104.6,39.83092
104.65,39.59641
104.7,38.94888
104.75,37.70989
104.8,35.98745
104.85,34.86164
104.9,34.31353
104.95,33.79589
