Data File Name,2100 expert_High Sensitivity DNA Assay_DE34903936_2014-02-25_12-30-24.xad
35.4,-0.2315224
35.45,-0.420238
35.5,-0.7130014
35.55,-0.8179963
35.6,-0.6889173
35.65,-0.2827123
35.7,5.013283E-02
35.75,0.1347611
35.8,-0.2025802
35.85,-0.6743477
35.9,-0.9767874
35.95,-1.01437
36,-0.8501259
36.05,-0.7574438
36.1,-0.8034862
36.15,-0.9018369
36.2,-0.9789097
36.25,-1.091332
36.3,-1.013431
36.35,-1.039545
36.4,-1.130331
36.45,-1.096502
36.5,-0.9009904
36.55,-0.676853
36.6,-0.5186121
36.65,-0.4937555
36.7,-0.6952901
36.75,-0.9979367
36.8,-1.258026
36.85,-1.176986
36.9,-0.9959348
36.95,-0.7506155
37,-0.370341
37.05,0.1564245
37.1,0.2589196
37.15,-3.265826E-02
37.2,-0.5753483
37.25,-1.115924
37.3,-1.280082
37.35,-1.076477
37.4,-0.6920911
37.45,-0.4948757
37.5,-0.5369909
37.55,-0.4429827
37.6,-0.2799388
37.65,-0.1402791
37.7,-0.1715935
37.75,-0.2612897
37.8,-0.5061238
37.85,-0.9434235
37.9,-1.14257
37.95,-1.151004
38,-0.9443582
38.05,-0.8297564
38.1,-0.9091094
38.15,-1.104033
38.2,-1.159029
38.25,-0.996818
38.3,-0.7403826
38.35,-0.5884989
38.4,-0.6294783
38.45,-0.7194281
38.5,-0.7228482
38.55,-0.7038518
38.6,-0.7060776
38.65,-0.459736
38.7,-0.4158196
38.75,-0.4669057
38.8,-0.6663502
38.85,-0.7954978
38.9,-0.7699694
38.95,-0.8545827
39,-1.028482
39.05,-1.438518
39.1,-1.764944
39.15,-1.820982
39.2,-1.521085
39.25,-1.184465
39.3,-1.045653
39.35,-1.057555
39.4,-1.092596
39.45,-1.177496
39.5,-1.246754
39.55,-1.149222
39.6,-1.081879
39.65,-0.9349119
39.7,-0.7978243
39.75,-0.6692252
39.8,-0.6942708
39.85,-0.7935009
39.9,-0.7815123
39.95,-0.7843915
40,-0.7930267
40.05,-0.7416682
40.1,-0.5963231
40.15,-0.3887196
40.2,-0.295792
40.25,-0.3129673
40.3,-0.4401389
40.35,-0.6998717
40.4,-0.9863666
40.45,-1.274813
40.5,-1.387438
40.55,-1.32639
40.6,-1.094445
40.65,-0.8317903
40.7,-0.8174148
40.75,-1.010668
40.8,-1.277339
40.85,-1.466911
40.9,-1.439111
40.95,-1.299282
41,-1.031102
41.05,-0.9627274
41.1,-1.124543
41.15,-1.36448
41.2,-1.661494
41.25,-1.725708
41.3,-1.526858
41.35,-1.237975
41.4,-0.9124302
41.45,-0.698649
41.5,-0.8484517
41.55,-1.175963
41.6,-1.318381
41.65,-1.307222
41.7,-1.234977
41.75,-0.9270732
41.8,-0.6045483
41.85,-0.35442
41.9,-0.1149133
41.95,-6.297783E-02
42,-0.2124009
42.05,-0.5550554
42.1,-0.7700669
42.15,-0.8514752
42.2,-0.7163356
42.25,-0.5715936
42.3,-0.405778
42.35,-9.260456E-02
42.4,0.3376212
42.45,0.9684071
42.5,1.961258
42.55,4.010417
42.6,8.016597
42.65,15.21528
42.7,25.85517
42.75,40.31587
42.8,57.52578
42.85,75.3505
42.9,90.73286
42.95,100.3813
43,101.7013
43.05,93.85055
43.1,79.62666
43.15,61.85328
43.2,44.13824
43.25,28.81046
43.3,17.28599
43.35,9.685991
43.4,5.487739
43.45,3.480478
43.5,2.613394
43.55,2.285624
43.6,1.872687
43.65,1.815315
43.7,1.674565
43.75,1.500909
43.8,1.298655
43.85,1.045322
43.9,0.8867189
43.95,0.8973732
44,1.022633
44.05,1.154652
44.1,1.2308
44.15,1.049202
44.2,0.9503049
44.25,0.8961917
44.3,0.8665985
44.35,0.8837559
44.4,0.9245469
44.45,0.9279056
44.5,0.882112
44.55,0.7951495
44.6,0.4078494
44.65,0.0813917
44.7,-0.2610577
44.75,-0.5819715
44.8,-0.6972354
44.85,-0.8749936
44.9,-1.211029
44.95,-1.574255
45,-1.23204
45.05,-0.7555383
45.1,-0.4092408
45.15,-0.3132678
45.2,-0.4309522
45.25,-0.6038194
45.3,-0.8726925
45.35,-0.9034449
45.4,-0.9344487
45.45,-0.9553486
45.5,-1.109701
45.55,-0.9137608
45.6,-0.738654
45.65,-0.6576695
45.7,-0.614547
45.75,-0.5761073
45.8,-0.7754543
45.85,-1.243786
45.9,-1.58403
45.95,-1.732286
46,-1.571674
46.05,-1.420362
46.1,-1.235514
46.15,-1.063954
46.2,-1.057001
46.25,-1.010307
46.3,-0.9480329
46.35,-0.96806
46.4,-1.10367
46.45,-1.244433
46.5,-0.9857897
46.55,-0.7685137
46.6,-0.6594356
46.65,-0.7660043
46.7,-1.110508
46.75,-1.598284
46.8,-1.837409
46.85,-1.521467
46.9,-1.218247
46.95,-0.9283316
47,-0.6291384
47.05,-0.3834429
47.1,-0.358041
47.15,-0.4604763
47.2,-0.654244
47.25,-1.025801
47.3,-1.169025
47.35,-0.9367296
47.4,-0.6250591
47.45,-0.5485664
47.5,-0.5047065
47.55,-0.6734093
47.6,-0.9052798
47.65,-0.8370494
47.7,-0.4611479
47.75,-0.1189775
47.8,0.0378086
47.85,0.1299729
47.9,1.606328E-02
47.95,-0.413579
48,-0.9841131
48.05,-1.287763
48.1,-1.40325
48.15,-1.414423
48.2,-1.143151
48.25,-0.9560699
48.3,-0.951786
48.35,-1.146489
48.4,-1.549742
48.45,-1.882156
48.5,-2.081096
48.55,-1.860366
48.6,-1.593478
48.65,-1.152349
48.7,-0.743164
48.75,-0.5364512
48.8,-0.1872555
48.85,0.1533517
48.9,0.1432716
48.95,-0.2960107
49,-0.7126682
49.05,-1.088992
49.1,-1.175274
49.15,-1.027061
49.2,-0.8382278
49.25,-0.8633923
49.3,-1.039592
49.35,-1.285065
49.4,-1.398962
49.45,-1.324232
49.5,-1.129801
49.55,-0.7079198
49.6,-0.3291548
49.65,-9.150753E-02
49.7,-0.102977
49.75,-0.3413489
49.8,-0.8428394
49.85,-1.177769
49.9,-1.017627
49.95,-0.8764263
50,-0.6430302
50.05,-0.6639397
50.1,-0.8160971
50.15,-0.7895157
50.2,-0.707821
50.25,-0.4485763
50.3,-0.3114347
50.35,-0.2351094
50.4,-0.3822144
50.45,-0.467647
50.5,-0.4888485
50.55,-0.6562768
50.6,-0.7211872
50.65,-0.8221737
50.7,-1.079871
50.75,-1.388062
50.8,-1.574697
50.85,-1.835387
50.9,-1.872343
50.95,-1.662538
51,-1.263097
51.05,-0.8959067
51.1,-0.8485426
51.15,-1.10936
51.2,-1.499838
51.25,-1.835432
51.3,-2.01552
51.35,-1.810324
51.4,-1.533275
51.45,-1.341918
51.5,-1.028982
51.55,-0.6281513
51.6,-0.3375796
51.65,-0.361027
51.7,-0.6154765
51.75,-0.9976521
51.8,-1.306683
51.85,-1.56429
51.9,-1.315879
51.95,-1.000731
52,-0.8603858
52.05,-0.8002701
52.1,-0.77075
52.15,-0.6755825
52.2,-0.5547984
52.25,-0.3230599
52.3,-0.4885892
52.35,-0.6095058
52.4,-0.8000243
52.45,-0.7986486
52.5,-0.7037668
52.55,-0.7033601
52.6,-0.8186204
52.65,-1.080914
52.7,-1.136998
52.75,-1.044461
52.8,-0.5835034
52.85,-0.1932366
52.9,0.1153265
52.95,0.379261
53,0.6264735
53.05,0.8467245
53.1,0.976387
53.15,0.9883078
53.2,0.5833576
53.25,0.2126722
53.3,-9.149047E-02
53.35,-0.3446863
53.4,-0.550793
53.45,-0.7005679
53.5,-0.8339941
53.55,-1.072052
53.6,-1.090426
53.65,-1.069084
53.7,-1.066563
53.75,-1.288025
53.8,-1.493785
53.85,-1.625662
53.9,-1.487912
53.95,-1.275245
54,-1.173268
54.05,-1.257856
54.1,-1.420684
54.15,-1.623714
54.2,-1.792891
54.25,-1.748235
54.3,-1.796649
54.35,-1.947125
54.4,-1.95546
54.45,-1.530685
54.5,-1.083289
54.55,-0.8569723
54.6,-0.770012
54.65,-0.8553284
54.7,-1.198278
54.75,-1.44132
54.8,-1.702569
54.85,-1.89604
54.9,-1.980051
54.95,-1.903839
55,-1.769078
55.05,-1.799374
55.1,-1.857796
55.15,-1.889116
55.2,-1.735864
55.25,-1.564846
55.3,-1.400206
55.35,-1.13866
55.4,-1.248704
55.45,-1.475611
55.5,-1.651073
55.55,-1.752845
55.6,-1.691113
55.65,-1.250678
55.7,-0.6408935
55.75,-0.4088261
55.8,-0.5144462
55.85,-0.9848121
55.9,-1.486415
55.95,-1.75332
56,-1.729363
56.05,-1.501371
56.1,-1.236822
56.15,-1.186319
56.2,-1.430351
56.25,-1.622313
56.3,-1.859176
56.35,-1.901546
56.4,-1.767512
56.45,-1.494218
56.5,-1.312951
56.55,-1.338915
56.6,-1.488966
56.65,-1.740992
56.7,-1.835941
56.75,-1.968573
56.8,-1.926053
56.85,-1.904851
56.9,-1.997778
56.95,-2.097597
57,-2.121783
57.05,-2.010519
57.1,-1.921701
57.15,-1.896213
57.2,-2.025654
57.25,-1.911764
57.3,-1.663158
57.35,-1.144317
57.4,-0.6529886
57.45,-0.541207
57.5,-0.8455861
57.55,-1.202864
57.6,-1.466865
57.65,-1.739709
57.7,-1.765086
57.75,-1.813194
57.8,-1.982835
57.85,-2.053
57.9,-1.934781
57.95,-1.896514
58,-1.90602
58.05,-1.819744
58.1,-1.683387
58.15,-1.466162
58.2,-1.356329
58.25,-1.120096
58.3,-1.319277
58.35,-1.558315
58.4,-1.563962
58.45,-1.415958
58.5,-1.338747
58.55,-1.525346
58.6,-1.732869
58.65,-2.07118
58.7,-2.337044
58.75,-2.255883
58.8,-1.901891
58.85,-1.576568
58.9,-1.467369
58.95,-1.389846
59,-1.403072
59.05,-1.308311
59.1,-0.9423375
59.15,-0.332304
59.2,-0.1711879
59.25,-0.4863477
59.3,-0.9032739
59.35,-1.2203
59.4,-1.276912
59.45,-1.211584
59.5,-1.04364
59.55,-0.7774599
59.6,-0.3953303
59.65,-0.1184651
59.7,0.1660914
59.75,0.3616885
59.8,0.5548075
59.85,0.7855759
59.9,0.9643175
59.95,0.9732093
60,0.907256
60.05,1.029425
60.1,1.350907
60.15,1.65488
60.2,1.870351
60.25,1.991001
60.3,2.353069
60.35,2.733195
60.4,3.119705
60.45,3.572745
60.5,3.916958
60.55,4.217698
60.6,4.704818
60.65,5.497108
60.7,5.995527
60.75,6.40828
60.8,6.796504
60.85,7.059115
60.9,7.318112
60.95,7.713415
61,8.408843
61.05,9.000619
61.1,9.591017
61.15,10.17909
61.2,10.47716
61.25,10.69011
61.3,11.00224
61.35,11.52584
61.4,11.92238
61.45,12.43642
61.5,13.1979
61.55,13.95903
61.6,14.61518
61.65,15.13485
61.7,15.91639
61.75,16.82417
61.8,17.77531
61.85,18.47004
61.9,19.08964
61.95,19.76911
62,20.57589
62.05,21.52502
62.1,21.96315
62.15,22.34706
62.2,22.7928
62.25,23.32141
62.3,24.18061
62.35,24.96919
62.4,25.49447
62.45,25.91986
62.5,26.36739
62.55,27.02229
62.6,27.98003
62.65,28.8587
62.7,29.72405
62.75,30.26474
62.8,30.67131
62.85,31.11107
62.9,31.9467
62.95,32.90946
63,33.74327
63.05,34.79351
63.1,35.10333
63.15,35.58884
63.2,36.44619
63.25,37.44104
63.3,38.30457
63.35,39.21633
63.4,39.75127
63.45,40.01492
63.5,41.16028
63.55,42.11145
63.6,42.44974
63.65,42.19511
63.7,42.34508
63.75,42.47892
63.8,43.48977
63.85,44.89207
63.9,46.14355
63.95,46.75789
64,47.03979
64.05,47.64545
64.1,47.86172
64.15,48.35541
64.2,48.83699
64.25,49.42575
64.3,49.89097
64.35,50.39924
64.4,51.20589
64.45,51.67686
64.5,52.14719
64.55,52.49329
64.6,53.18937
64.65,54.01799
64.7,54.58007
64.75,55.18307
64.8,55.4485
64.85,56.04755
64.9,56.38089
64.95,56.67165
65,56.52375
65.05,56.84262
65.1,57.74216
65.15,58.80575
65.2,59.61781
65.25,59.79972
65.3,59.59661
65.35,59.31062
65.4,59.19778
65.45,59.45116
65.5,60.58407
65.55,61.18581
65.6,62.03377
65.65,62.5285
65.7,62.87078
65.75,62.56743
65.8,62.5406
65.85,63.09909
65.9,63.75784
65.95,64.79084
66,64.59385
66.05,65.13569
66.1,65.72305
66.15,66.29921
66.2,66.7323
66.25,66.90056
66.3,66.69008
66.35,66.40607
66.4,67.21005
66.45,67.75412
66.5,67.75117
66.55,68.1283
66.6,69.10601
66.65,69.55396
66.7,69.90763
66.75,69.95943
66.8,69.71217
66.85,69.37257
66.9,69.50394
66.95,70.16785
67,70.9011
67.05,71.603
67.1,71.79549
67.15,71.98193
67.2,72.38686
67.25,72.64749
67.3,72.88048
67.35,72.95007
67.4,72.83862
67.45,72.85047
67.5,73.46017
67.55,74.24347
67.6,74.13938
67.65,73.66512
67.7,73.53693
67.75,73.7219
67.8,74.50233
67.85,75.27346
67.9,75.67347
67.95,75.58569
68,75.41068
68.05,75.83583
68.1,75.99182
68.15,76.40889
68.2,76.30154
68.25,76.25192
68.3,76.34205
68.35,76.11875
68.4,76.2995
68.45,76.5241
68.5,76.86562
68.55,76.85256
68.6,77.59309
68.65,78.16006
68.7,78.22016
68.75,78.32432
68.8,78.354
68.85,78.07654
68.9,77.76135
68.95,77.91356
69,77.77717
69.05,77.84956
69.1,77.9553
69.15,78.33298
69.2,78.45834
69.25,78.40592
69.3,78.1884
69.35,77.88312
69.4,77.59087
69.45,76.95623
69.5,77.33952
69.55,77.81037
69.6,78.53277
69.65,79.3044
69.7,79.52796
69.75,79.33311
69.8,78.89485
69.85,78.65698
69.9,78.37199
69.95,78.70617
70,78.7121
70.05,78.74845
70.1,78.54697
70.15,78.44441
70.2,78.47527
70.25,78.22205
70.3,77.6181
70.35,77.51628
70.4,77.54489
70.45,77.74847
70.5,77.96079
70.55,77.6881
70.6,77.01336
70.65,76.41456
70.7,76.81762
70.75,77.29696
70.8,77.99951
70.85,78.44445
70.9,78.85571
70.95,78.79426
71,78.40788
71.05,77.86766
71.1,77.34866
71.15,77.39451
71.2,77.76855
71.25,78.44611
71.3,78.87253
71.35,78.91409
71.4,78.3595
71.45,77.71686
71.5,77.37807
71.55,77.18367
71.6,77.04578
71.65,76.67179
71.7,76.38834
71.75,76.17448
71.8,75.57201
71.85,75.57899
71.9,76.10883
71.95,76.05981
72,75.85088
72.05,75.65745
72.1,74.55598
72.15,73.60476
72.2,74.23685
72.25,74.74364
72.3,75.12135
72.35,75.80653
72.4,75.51907
72.45,74.69939
72.5,74.81499
72.55,75.08528
72.6,74.35732
72.65,73.71747
72.7,73.285
72.75,73.05608
72.8,73.14991
72.85,73.29249
72.9,73.08195
72.95,72.85217
73,72.5078
73.05,72.06268
73.1,71.73543
73.15,71.40083
73.2,70.77428
73.25,70.62518
73.3,70.96394
73.35,71.09457
73.4,71.52152
73.45,71.42356
73.5,71.32023
73.55,70.63873
73.6,70.36169
73.65,70.46409
73.7,70.5172
73.75,70.18753
73.8,69.26309
73.85,68.33955
73.9,67.63929
73.95,67.85674
74,68.92095
74.05,69.464
74.1,69.46928
74.15,68.81377
74.2,68.06644
74.25,67.93512
74.3,68.11916
74.35,68.21175
74.4,67.48035
74.45,67.18871
74.5,67.00536
74.55,66.927
74.6,66.92798
74.65,67.16512
74.7,67.0601
74.75,66.91978
74.8,67.0448
74.85,67.1526
74.9,66.69267
74.95,66.38375
75,66.42393
75.05,65.9831
75.1,65.2167
75.15,64.73741
75.2,64.73097
75.25,65.21901
75.3,66.02654
75.35,66.57609
75.4,66.23508
75.45,65.16936
75.5,64.5054
75.55,64.19217
75.6,64.15381
75.65,64.24008
75.7,64.28699
75.75,63.91032
75.8,63.70852
75.85,64.04634
75.9,64.24368
75.95,64.06557
76,63.54717
76.05,63.0349
76.1,63.02744
76.15,63.73465
76.2,64.46274
76.25,64.69389
76.3,64.88934
76.35,64.30151
76.4,63.83451
76.45,63.5536
76.5,63.09129
76.55,62.48429
76.6,62.58079
76.65,63.34599
76.7,63.6017
76.75,63.50181
76.8,62.80972
76.85,62.34607
76.9,62.61292
76.95,63.4501
77,63.75692
77.05,63.53278
77.1,63.04563
77.15,62.58928
77.2,62.92955
77.25,63.78227
77.3,64.38419
77.35,64.13239
77.4,63.33081
77.45,62.49168
77.5,62.18053
77.55,62.3061
77.6,62.61484
77.65,62.76802
77.7,62.76531
77.75,62.95251
77.8,63.61119
77.85,64.07523
77.9,63.70037
77.95,63.72492
78,63.68614
78.05,63.80679
78.1,64.27839
78.15,64.48748
78.2,63.74876
78.25,62.74551
78.3,63.30916
78.35,64.3373
78.4,65.32325
78.45,65.85882
78.5,66.05761
78.55,65.44479
78.6,65.03779
78.65,64.92608
78.7,64.82233
78.75,64.9266
78.8,64.8471
78.85,64.96139
78.9,64.84576
78.95,64.94633
79,65.27248
79.05,65.49358
79.1,66.01359
79.15,66.23442
79.2,66.38518
79.25,66.61282
79.3,67.15479
79.35,67.06523
79.4,66.98148
79.45,67.00542
79.5,66.79677
79.55,66.2616
79.6,66.31149
79.65,66.98446
79.7,67.02001
79.75,67.26582
79.8,67.5519
79.85,67.86693
79.9,67.92262
79.95,68.15336
80,67.59469
80.05,66.8517
80.1,66.95745
80.15,67.72391
80.2,69.43473
80.25,70.61398
80.3,70.87621
80.35,70.01088
80.4,69.71046
80.45,69.66214
80.5,69.48625
80.55,69.41987
80.6,69.35493
80.65,69.68309
80.7,70.23791
80.75,70.61618
80.8,70.8332
80.85,70.83722
80.9,70.8633
80.95,71.12414
81,71.26585
81.05,71.01183
81.1,71.10194
81.15,71.76913
81.2,71.58475
81.25,71.01192
81.3,71.0253
81.35,71.14534
81.4,71.71407
81.45,72.79855
81.5,73.58912
81.55,73.74277
81.6,74.05813
81.65,74.0079
81.7,73.81673
81.75,73.98997
81.8,74.27257
81.85,74.42322
81.9,74.39169
81.95,74.23431
82,73.68973
82.05,73.63049
82.1,73.8829
82.15,74.85116
82.2,75.17008
82.25,74.88833
82.3,74.77164
82.35,74.44558
82.4,74.45941
82.45,74.74204
82.5,75.18944
82.55,75.32924
82.6,75.04063
82.65,74.79659
82.7,74.56647
82.75,74.80319
82.8,75.19968
82.85,76.47464
82.9,77.53584
82.95,77.91882
83,78.05718
83.05,77.9557
83.1,77.61447
83.15,77.04589
83.2,76.8514
83.25,76.53472
83.3,76.6389
83.35,76.94866
83.4,76.75081
83.45,76.68096
83.5,77.07458
83.55,77.16038
83.6,76.59932
83.65,76.5605
83.7,76.84384
83.75,77.39184
83.8,78.2883
83.85,79.26813
83.9,79.72868
83.95,80.14024
84,80.84111
84.05,80.24612
84.1,79.24693
84.15,78.49104
84.2,78.54346
84.25,78.90589
84.3,79.67391
84.35,80.10479
84.4,79.51058
84.45,79.18044
84.5,78.88312
84.55,79.02835
84.6,78.39373
84.65,77.88152
84.7,77.60409
84.75,77.92404
84.8,78.65738
84.85,78.86385
84.9,78.75079
84.95,78.21233
85,78.37583
85.05,78.40926
85.1,79.19473
85.15,80.06847
85.2,79.85362
85.25,79.21294
85.3,78.4827
85.35,78.48177
85.4,78.43937
85.45,78.77747
85.5,79.45126
85.55,79.41044
85.6,79.38119
85.65,79.72867
85.7,80.12922
85.75,79.93234
85.8,80.00185
85.85,80.20721
85.9,79.48232
85.95,79.18732
86,79.84406
86.05,80.94705
86.1,82.12807
86.15,82.95203
86.2,82.29884
86.25,81.10393
86.3,80.62965
86.35,81.67142
86.4,82.843
86.45,83.11441
86.5,82.53143
86.55,81.40099
86.6,81.57502
86.65,82.23781
86.7,82.75075
86.75,82.55925
86.8,82.19244
86.85,82.37695
86.9,83.52489
86.95,84.99546
87,85.51609
87.05,85.45449
87.1,86.48589
87.15,86.84972
87.2,87.06051
87.25,87.10767
87.3,87.50626
87.35,87.95773
87.4,88.45885
87.45,89.5113
87.5,89.49278
87.55,89.74049
87.6,89.80032
87.65,90.14642
87.7,90.38085
87.75,90.69524
87.8,91.65855
87.85,92.67902
87.9,93.22953
87.95,92.55917
88,91.82272
88.05,92.31965
88.1,94.2679
88.15,96.00106
88.2,97.50111
88.25,97.93442
88.3,97.7008
88.35,96.8761
88.4,96.76031
88.45,97.0881
88.5,97.72833
88.55,98.77359
88.6,99.63675
88.65,101.0207
88.7,101.2433
88.75,101.2113
88.8,101.2454
88.85,101.9897
88.9,102.8369
88.95,103.8693
89,105.1112
89.05,106.1708
89.1,106.9959
89.15,107.864
89.2,108.5201
89.25,108.2664
89.3,107.9183
89.35,108.0312
89.4,108.5366
89.45,109.4065
89.5,110.497
89.55,110.8414
89.6,111.2319
89.65,111.2592
89.7,111.1033
89.75,111.0521
89.8,111.4198
89.85,112.3689
89.9,113.6955
89.95,114.8499
90,114.9627
90.05,114.7393
90.1,114.7706
90.15,114.5428
90.2,115.0851
90.25,116.5277
90.3,117.5616
90.35,117.7182
90.4,118.1523
90.45,118.5186
90.5,118.4257
90.55,118.8862
90.6,120.1239
90.65,120.6899
90.7,120.8153
90.75,121.5137
90.8,121.7224
90.85,121.5292
90.9,121.8484
90.95,122.5718
91,123.1875
91.05,122.7559
91.1,122.4631
91.15,121.7609
91.2,122.1046
91.25,124.0311
91.3,125.6944
91.35,126.2827
91.4,126.1348
91.45,125.7605
91.5,124.3892
91.55,124.4969
91.6,125.1612
91.65,125.3909
91.7,125.4649
91.75,125.8557
91.8,126.2915
91.85,127.3729
91.9,129.7359
91.95,130.696
92,129.9797
92.05,129.6309
92.1,130.989
92.15,132.5466
92.2,134.0125
92.25,135.4523
92.3,135.7136
92.35,135.6387
92.4,136.3117
92.45,137.1501
92.5,136.8328
92.55,137.0067
92.6,138.137
92.65,139.2566
92.7,140.4418
92.75,141.7888
92.8,142.8141
92.85,143.66
92.9,145.211
92.95,146.1346
93,146.4797
93.05,147.1028
93.1,147.1008
93.15,147.302
93.2,147.5001
93.25,147.9528
93.3,148.3012
93.35,148.7705
93.4,149.9259
93.45,150.8879
93.5,153.4465
93.55,155.4323
93.6,155.9725
93.65,155.6656
93.7,155.4336
93.75,156.0386
93.8,157.6593
93.85,160.3182
93.9,161.3175
93.95,161.365
94,161.0776
94.05,160.7761
94.1,160.599
94.15,161.0003
94.2,160.8715
94.25,161.1961
94.3,162.8199
94.35,164.5398
94.4,165.9057
94.45,167.3717
94.5,167.5374
94.55,167.1652
94.6,167.5583
94.65,167.8972
94.7,168.6125
94.75,169.6037
94.8,170.5057
94.85,170.6095
94.9,171.8765
94.95,172.6899
95,172.6987
95.05,172.8049
95.1,172.3453
95.15,172.6493
95.2,174.4343
95.25,177.3942
95.3,178.4091
95.35,177.9287
95.4,179.1398
95.45,180.0738
95.5,181.7437
95.55,182.1022
95.6,182.0926
95.65,181.9431
95.7,182.743
95.75,183.4147
95.8,182.7513
95.85,181.9741
95.9,181.6773
95.95,183.1749
96,185.2174
96.05,186.86
96.1,187.6756
96.15,188.0554
96.2,188.3732
96.25,188.6282
96.3,188.9813
96.35,188.7902
96.4,188.7571
96.45,188.5357
96.5,187.4329
96.55,187.6903
96.6,188.2134
96.65,188.3041
96.7,187.3808
96.75,187.1085
96.8,187.9199
96.85,187.5363
96.9,189.4363
96.95,191.8934
97,193.6654
97.05,193.4362
97.1,192.4101
97.15,190.3989
97.2,188.805
97.25,189.9044
97.3,191.464
97.35,192.6477
97.4,192.6198
97.45,193.4917
97.5,191.6556
97.55,189.631
97.6,188.9413
97.65,187.5293
97.7,186.3928
97.75,186.8267
97.8,188.8868
97.85,189.3354
97.9,191.2529
97.95,192.2168
98,191.9208
98.05,190.8419
98.1,188.929
98.15,186.4151
98.2,183.8062
98.25,181.9875
98.3,180.2637
98.35,180.986
98.4,181.1593
98.45,180.8872
98.5,180.6866
98.55,180.7415
98.6,181.1261
98.65,181.5941
98.7,183.4048
98.75,184.3107
98.8,183.2209
98.85,181.9115
98.9,179.1618
98.95,175.5113
99,172.9938
99.05,172.8574
99.1,172.8561
99.15,171.8609
99.2,170.3353
99.25,167.2372
99.3,165.0751
99.35,165.7524
99.4,166.9612
99.45,167.6103
99.5,167.2099
99.55,165.9221
99.6,164.4964
99.65,162.7967
99.7,160.2294
99.75,157.214
99.8,156.4344
99.85,155.6118
99.9,154.511
99.95,152.9225
100,151.1939
100.05,149.396
100.1,147.2318
100.15,144.278
100.2,141.4307
100.25,139.9242
100.3,138.0509
100.35,137.0817
100.4,135.3004
100.45,134.2926
100.5,134.054
100.55,133.7916
100.6,132.2277
100.65,128.602
100.7,125.9026
100.75,125.1417
100.8,124.9818
100.85,123.8698
100.9,121.0513
100.95,118.2159
101,116.9991
101.05,116.1494
101.1,113.922
101.15,110.0041
101.2,105.9868
101.25,104.4082
101.3,102.081
101.35,101.0338
101.4,99.05547
101.45,96.36528
101.5,94.78194
101.55,94.0939
101.6,93.70475
101.65,91.8989
101.7,89.58183
101.75,87.24039
101.8,85.87984
101.85,85.40327
101.9,84.04876
101.95,81.09885
102,77.43935
102.05,74.45614
102.1,72.65866
102.15,72.75385
102.2,73.11859
102.25,72.1004
102.3,69.04119
102.35,65.64643
102.4,63.08765
102.45,61.13991
102.5,60.18233
102.55,59.03421
102.6,56.95832
102.65,55.50044
102.7,54.76844
102.75,55.05657
102.8,54.76423
102.85,53.70461
102.9,51.66834
102.95,49.63448
103,48.159
103.05,46.51138
103.1,45.34167
103.15,44.75872
103.2,43.74285
103.25,42.53378
103.3,42.17234
103.35,42.21474
103.4,41.61563
103.45,40.91183
103.5,40.18767
103.55,39.15018
103.6,38.44942
103.65,38.65077
103.7,38.89573
103.75,37.45613
103.8,36.36939
103.85,36.23141
103.9,36.95758
103.95,37.94999
104,38.56682
104.05,38.27343
