Data File Name,2100 expert_High Sensitivity DNA Assay_DE34903936_2014-02-25_12-30-24.xad
35.45,-0.3849506
35.5,-0.4726702
35.55,-0.6079831
35.6,-0.5676765
35.65,-0.3647403
35.7,-0.1248754
35.75,3.022199E-02
35.8,-6.606131E-04
35.85,-0.2299979
35.9,-0.4841319
35.95,-0.5407781
36,-0.6259053
36.05,-0.7231508
36.1,-0.8654551
36.15,-0.9083508
36.2,-0.882755
36.25,-0.7216996
36.3,-0.5702752
36.35,-0.7488079
36.4,-0.8551639
36.45,-1.044087
36.5,-1.160346
36.55,-1.108471
36.6,-0.9645085
36.65,-0.9278377
36.7,-0.8497773
36.75,-0.6860608
36.8,-0.6951056
36.85,-0.8469326
36.9,-0.7886929
36.95,-0.5675648
37,-0.513408
37.05,-0.2716777
37.1,3.756326E-02
37.15,9.517378E-02
37.2,-0.1067333
37.25,-0.4772209
37.3,-0.956718
37.35,-1.451153
37.4,-1.620476
37.45,-1.592795
37.5,-1.495863
37.55,-1.34806
37.6,-1.279413
37.65,-1.269727
37.7,-1.328121
37.75,-1.325699
37.8,-1.372121
37.85,-1.411245
37.9,-1.578517
37.95,-1.725509
38,-1.868716
38.05,-1.869101
38.1,-1.619172
38.15,-1.336585
38.2,-1.15085
38.25,-1.03187
38.3,-1.101527
38.35,-1.248509
38.4,-1.097336
38.45,-0.6273431
38.5,-0.4567979
38.55,-0.6102046
38.6,-1.031885
38.65,-1.606843
38.7,-1.883389
38.75,-1.664101
38.8,-1.236886
38.85,-1.002267
38.9,-0.708557
38.95,-0.4909889
39,-0.5006384
39.05,-0.4971873
39.1,-0.4594072
39.15,-0.5511788
39.2,-0.752983
39.25,-0.8502446
39.3,-0.9754456
39.35,-1.117346
39.4,-1.143946
39.45,-0.9308167
39.5,-0.6361997
39.55,-0.4729323
39.6,-0.5046104
39.65,-0.7756111
39.7,-0.8920397
39.75,-0.8380441
39.8,-0.5909232
39.85,-0.177121
39.9,0.1642001
39.95,0.2323003
40,0.0868791
40.05,-0.3164378
40.1,-0.7999022
40.15,-1.225343
40.2,-1.215441
40.25,-0.7965022
40.3,-0.4423636
40.35,-0.2844577
40.4,-0.4281045
40.45,-0.7230244
40.5,-0.985872
40.55,-0.9257969
40.6,-0.7666556
40.65,-0.7549587
40.7,-0.8041835
40.75,-0.8758062
40.8,-1.030087
40.85,-1.267965
40.9,-1.399798
40.95,-1.411908
41,-1.284484
41.05,-0.9398936
41.1,-0.6459906
41.15,-0.4843448
41.2,-0.4376085
41.25,-0.3411982
41.3,-0.2242841
41.35,-0.3292026
41.4,-0.5851586
41.45,-0.67809
41.5,-0.6411663
41.55,-0.4473045
41.6,-0.145025
41.65,0.2069162
41.7,0.6165329
41.75,1.062236
41.8,1.660138
41.85,2.110247
41.9,2.410434
41.95,2.435528
42,2.533164
42.05,3.062674
42.1,3.475204
42.15,3.78392
42.2,3.732865
42.25,3.646386
42.3,3.628509
42.35,3.780718
42.4,3.985967
42.45,4.024638
42.5,4.213197
42.55,5.298393
42.6,8.063947
42.65,13.19642
42.7,21.70324
42.75,33.89102
42.8,49.54607
42.85,67.29884
42.9,84.78944
42.95,98.73112
43,105.7633
43.05,103.734
43.1,93.20397
43.15,77.26707
43.2,58.96001
43.25,41.42038
43.3,26.91415
43.35,16.35176
43.4,9.580882
43.45,5.803781
43.5,4.31484
43.55,3.567362
43.6,3.10815
43.65,2.828282
43.7,2.544942
43.75,2.237995
43.8,2.111952
43.85,1.900173
43.9,1.537462
43.95,1.414984
44,1.654427
44.05,1.64871
44.1,1.515201
44.15,1.256234
44.2,0.7506536
44.25,0.4818188
44.3,0.5606058
44.35,0.878081
44.4,1.225064
44.45,1.522193
44.5,1.640319
44.55,1.428763
44.6,1.18423
44.65,0.8621472
44.7,0.569107
44.75,0.4166524
44.8,0.4877197
44.85,0.5120072
44.9,0.3373204
44.95,0.1168623
45,-0.1169929
45.05,-0.2827226
45.1,-0.2804034
45.15,-0.1510701
45.2,-0.0524441
45.25,-3.056976E-02
45.3,0.064201
45.35,1.052842E-02
45.4,-0.2234223
45.45,-0.3372287
45.5,-0.3230412
45.55,-0.3313525
45.6,-0.2987024
45.65,-8.708928E-02
45.7,0.0402024
45.75,-5.147783E-03
45.8,-5.460605E-03
45.85,-4.996641E-02
45.9,-0.2414358
45.95,-0.2998094
46,-0.2792095
46.05,-0.1589755
46.1,-0.2468101
46.15,-0.48723
46.2,-0.8347345
46.25,-1.03371
46.3,-0.9322706
46.35,-0.793214
46.4,-0.7243779
46.45,-0.7575442
46.5,-0.8031333
46.55,-0.8560655
46.6,-0.8142649
46.65,-0.8132038
46.7,-0.7699661
46.75,-0.8341001
46.8,-0.8731296
46.85,-0.9274639
46.9,-1.12053
46.95,-1.326152
47,-1.402322
47.05,-1.395059
47.1,-1.230486
47.15,-1.011767
47.2,-0.7574306
47.25,-0.6079641
47.3,-0.5363995
47.35,-0.7345985
47.4,-1.142588
47.45,-1.295672
47.5,-1.288531
47.55,-1.004135
47.6,-0.8232405
47.65,-0.7434074
47.7,-0.758654
47.75,-0.9476731
47.8,-1.111462
47.85,-1.246452
47.9,-1.334633
47.95,-1.215926
48,-0.9221505
48.05,-0.6046073
48.1,-0.6531358
48.15,-0.8798699
48.2,-1.047843
48.25,-1.132684
48.3,-1.248926
48.35,-1.324323
48.4,-1.291302
48.45,-1.212052
48.5,-0.97442
48.55,-0.6675962
48.6,-0.3635186
48.65,-0.5169713
48.7,-0.7056891
48.75,-0.7381027
48.8,-0.8111849
48.85,-0.8925432
48.9,-0.8374057
48.95,-0.6733981
49,-0.6441851
49.05,-0.6154231
49.1,-0.4824026
49.15,-0.4780991
49.2,-0.66266
49.25,-0.8797217
49.3,-0.9498627
49.35,-0.9286633
49.4,-0.7676285
49.45,-0.485738
49.5,-0.3264304
49.55,-0.4883121
49.6,-0.8880553
49.65,-1.186839
49.7,-1.236924
49.75,-1.18917
49.8,-1.211014
49.85,-1.229725
49.9,-0.7832381
49.95,0.2770127
50,1.768191
50.05,3.000227
50.1,3.40726
50.15,3.025601
50.2,2.200847
50.25,1.244125
50.3,0.370043
50.35,-0.3054395
50.4,-0.8717915
50.45,-1.371104
50.5,-1.584934
50.55,-1.653207
50.6,-1.450881
50.65,-1.293133
50.7,-1.162907
50.75,-1.099281
50.8,-1.258211
50.85,-1.440807
50.9,-1.616793
50.95,-1.696379
51,-1.788958
51.05,-1.802042
51.1,-1.908978
51.15,-1.792941
51.2,-1.613291
51.25,-1.525227
51.3,-1.387755
51.35,-1.283786
51.4,-1.424126
51.45,-1.67699
51.5,-1.663953
51.55,-1.409953
51.6,-1.155123
51.65,-0.7528737
51.7,-0.8779695
51.75,-1.480754
51.8,-1.98957
51.85,-2.060106
51.9,-1.803025
51.95,-1.608856
52,-1.427652
52.05,-1.498189
52.1,-1.553131
52.15,-1.57343
52.2,-1.471318
52.25,-1.378501
52.3,-1.327066
52.35,-1.184134
52.4,-1.086464
52.45,-1.055079
52.5,-1.046704
52.55,-0.9999147
52.6,-0.8408125
52.65,-0.5064456
52.7,-0.2160077
52.75,4.428511E-02
52.8,0.621121
52.85,1.463448
52.9,2.753312
52.95,4.391263
53,6.030546
53.05,7.148322
53.1,7.784887
53.15,7.450482
53.2,6.046187
53.25,4.230447
53.3,2.237302
53.35,0.734268
53.4,-0.2582579
53.45,-0.7516556
53.5,-0.8930674
53.55,-0.9153312
53.6,-1.067994
53.65,-1.488109
53.7,-1.856842
53.75,-2.237531
53.8,-2.474563
53.85,-2.510751
53.9,-2.349005
53.95,-1.988316
54,-1.54625
54.05,-1.083783
54.1,-0.9833164
54.15,-1.2182
54.2,-1.843231
54.25,-2.17039
54.3,-2.170047
54.35,-1.888419
54.4,-1.474726
54.45,-1.222283
54.5,-1.177823
54.55,-1.236952
54.6,-1.384252
54.65,-1.754491
54.7,-2.163862
54.75,-2.290139
54.8,-2.137701
54.85,-2.101444
54.9,-2.093277
54.95,-2.255017
55,-2.497164
55.05,-2.411164
55.1,-2.07708
55.15,-1.789743
55.2,-1.874219
55.25,-2.105571
55.3,-2.316104
55.35,-2.389531
55.4,-2.345885
55.45,-2.375221
55.5,-2.387431
55.55,-2.384184
55.6,-2.276865
55.65,-1.94076
55.7,-1.408647
55.75,-1.223012
55.8,-1.424299
55.85,-1.696494
55.9,-1.826517
55.95,-2.057963
56,-2.303164
56.05,-2.442839
56.1,-2.653279
56.15,-2.744624
56.2,-2.594036
56.25,-2.270119
56.3,-2.222986
56.35,-2.144571
56.4,-2.047239
56.45,-1.982107
56.5,-1.974882
56.55,-2.07115
56.6,-2.17759
56.65,-2.349707
56.7,-2.431307
56.75,-2.550804
56.8,-2.572982
56.85,-2.651298
56.9,-2.6407
56.95,-2.481723
57,-2.308905
57.05,-2.272916
57.1,-2.45838
57.15,-2.686517
57.2,-3.005511
57.25,-3.082028
57.3,-3.045187
57.35,-2.910653
57.4,-2.73268
57.45,-2.605397
57.5,-2.391297
57.55,-2.266262
57.6,-2.339949
57.65,-2.571172
57.7,-2.75907
57.75,-2.883277
57.8,-2.755168
57.85,-2.430725
57.9,-2.244871
57.95,-2.235104
58,-2.313867
58.05,-2.353392
58.1,-2.389807
58.15,-2.424781
58.2,-2.622675
58.25,-2.786534
58.3,-2.8688
58.35,-2.875665
58.4,-2.635618
58.45,-2.301906
58.5,-2.191589
58.55,-2.191234
58.6,-1.934304
58.65,-1.798849
58.7,-1.770977
58.75,-1.821079
58.8,-2.043582
58.85,-2.45879
58.9,-2.638986
58.95,-2.491679
59,-2.363802
59.05,-2.477442
59.1,-2.695542
59.15,-2.609424
59.2,-2.431303
59.25,-2.202358
59.3,-2.266873
59.35,-2.420316
59.4,-2.512456
59.45,-2.512514
59.5,-2.352726
59.55,-2.219974
59.6,-1.964858
59.65,-1.644068
59.7,-1.184746
59.75,-0.9626178
59.8,-1.230843
59.85,-1.674974
59.9,-2.05955
59.95,-2.214941
60,-2.078797
60.05,-1.587586
60.1,-1.069297
60.15,-0.8057089
60.2,-0.6944335
60.25,-0.8801428
60.3,-1.09105
60.35,-1.066545
60.4,-0.7240965
60.45,-0.197576
60.5,0.129217
60.55,0.281637
60.6,0.2166339
60.65,7.616784E-02
60.7,2.802171E-02
60.75,2.878407E-02
60.8,0.2320219
60.85,0.5613183
60.9,0.8667786
60.95,1.027565
61,1.14464
61.05,1.226608
61.1,1.27281
61.15,1.371332
61.2,1.512698
61.25,1.641938
61.3,1.744943
61.35,2.236339
61.4,2.633233
61.45,2.998471
61.5,3.081279
61.55,3.055366
61.6,3.254938
61.65,3.465721
61.7,4.030184
61.75,4.460426
61.8,4.626131
61.85,4.706545
61.9,4.785847
61.95,4.854074
62,4.944508
62.05,5.377965
62.1,5.876624
62.15,6.205621
62.2,6.640881
62.25,6.99536
62.3,6.932434
62.35,7.075508
62.4,7.382936
62.45,7.864717
62.5,8.323397
62.55,8.711573
62.6,9.130398
62.65,9.410316
62.7,9.427269
62.75,9.414639
62.8,9.478309
62.85,9.578468
62.9,9.950847
62.95,10.58834
63,11.31997
63.05,11.47063
63.1,11.3662
63.15,11.10428
63.2,10.95926
63.25,11.44707
63.3,12.34735
63.35,12.92002
63.4,13.18601
63.45,13.52972
63.5,13.72543
63.55,13.91485
63.6,14.12072
63.65,14.05405
63.7,13.96805
63.75,14.08744
63.8,14.24578
63.85,14.52553
63.9,14.96047
63.95,15.38033
64,15.6144
64.05,15.95901
64.1,16.24222
64.15,16.41381
64.2,16.68205
64.25,16.74547
64.3,16.67908
64.35,16.42945
64.4,16.74837
64.45,17.43074
64.5,18.05895
64.55,18.4881
64.6,18.74351
64.65,18.90621
64.7,18.74761
64.75,18.99844
64.8,19.4809
64.85,20.06968
64.9,20.47829
64.95,20.71461
65,20.87238
65.05,20.61805
65.1,20.57536
65.15,20.71081
65.2,21.02775
65.25,21.5562
65.3,22.01081
65.35,22.50862
65.4,22.42588
65.45,22.30999
65.5,21.9646
65.55,21.95496
65.6,22.10776
65.65,22.4767
65.7,22.82987
65.75,23.05951
65.8,23.47512
65.85,23.51747
65.9,23.74272
65.95,23.99736
66,24.15025
66.05,24.25419
66.1,24.40256
66.15,24.64945
66.2,25.12447
66.25,25.75285
66.3,26.16531
66.35,26.32082
66.4,25.98277
66.45,25.99904
66.5,25.93529
66.55,25.99836
66.6,26.17449
66.65,26.60027
66.7,27.24613
66.75,27.74222
66.8,28.52806
66.85,28.58887
66.9,28.35082
66.95,27.89536
67,27.47775
67.05,27.14195
67.1,27.4271
67.15,27.94915
67.2,28.18464
67.25,28.64595
67.3,28.87981
67.35,29.3428
67.4,29.46244
67.45,29.91204
67.5,29.87003
67.55,29.80406
67.6,29.96731
67.65,30.3329
67.7,31.20277
67.75,31.42003
67.8,31.42795
67.85,30.9271
67.9,30.56791
67.95,30.73277
68,30.88672
68.05,31.23985
68.1,31.53504
68.15,31.51412
68.2,30.94059
68.25,30.85964
68.3,31.24587
68.35,31.54838
68.4,31.72275
68.45,32.35226
68.5,32.5202
68.55,32.4053
68.6,32.45538
68.65,32.70992
68.7,32.69835
68.75,32.82553
68.8,33.5588
68.85,34.04281
68.9,33.80674
68.95,33.20527
69,32.9971
69.05,32.79733
69.1,33.02608
69.15,33.81651
69.2,34.03085
69.25,33.6207
69.3,33.05572
69.35,32.97384
69.4,32.75852
69.45,32.74998
69.5,32.65369
69.55,32.76448
69.6,33.11692
69.65,33.5665
69.7,33.94229
69.75,34.16464
69.8,33.89093
69.85,33.69482
69.9,33.75723
69.95,33.75672
70,33.80869
70.05,34.04205
70.1,34.54367
70.15,34.74053
70.2,34.78225
70.25,34.75274
70.3,34.8109
70.35,35.21336
70.4,35.27683
70.45,35.23506
70.5,34.20811
70.55,33.86409
70.6,33.86537
70.65,34.2535
70.7,34.65277
70.75,34.81631
70.8,34.89578
70.85,34.62114
70.9,34.84742
70.95,34.68382
71,34.56886
71.05,34.46942
71.1,34.2077
71.15,34.15649
71.2,34.21162
71.25,34.63242
71.3,34.88071
71.35,34.78782
71.4,34.1732
71.45,33.47355
71.5,33.22437
71.55,33.36018
71.6,33.91282
71.65,34.12273
71.7,34.12442
71.75,34.39162
71.8,34.72722
71.85,34.84715
71.9,34.70897
71.95,34.26398
72,33.47143
72.05,33.34433
72.1,33.68766
72.15,33.98583
72.2,34.04362
72.25,33.9934
72.3,33.69116
72.35,33.22705
72.4,33.04519
72.45,33.04117
72.5,33.14186
72.55,32.90952
72.6,33.11111
72.65,33.57924
72.7,33.80546
72.75,33.83621
72.8,33.9239
72.85,33.98985
72.9,33.60965
72.95,33.61804
73,33.70338
73.05,33.55688
73.1,33.35589
73.15,33.09432
73.2,33.13248
73.25,33.49756
73.3,33.85105
73.35,34.24408
73.4,34.42957
73.45,34.00096
73.5,33.74319
73.55,33.64291
73.6,33.38191
73.65,33.22538
73.7,33.15112
73.75,33.31205
73.8,33.56515
73.85,33.83413
73.9,33.91799
73.95,33.55929
74,33.53404
74.05,33.53184
74.1,33.81533
74.15,34.03933
74.2,34.0337
74.25,33.81614
74.3,33.60252
74.35,33.57269
74.4,33.16453
74.45,32.97189
74.5,32.741
74.55,32.37027
74.6,32.02536
74.65,32.22079
74.7,32.59821
74.75,33.06073
74.8,33.5214
74.85,33.46958
74.9,32.96462
74.95,32.55223
75,32.60528
75.05,32.45369
75.1,32.44739
75.15,32.41033
75.2,32.47512
75.25,32.4188
75.3,32.65059
75.35,32.82721
75.4,32.57431
75.45,32.41542
75.5,32.05653
75.55,32.06599
75.6,31.69115
75.65,31.64527
75.7,31.81622
75.75,32.01466
75.8,32.42339
75.85,32.68357
75.9,32.98918
75.95,32.76081
76,32.77343
76.05,33.0165
76.1,32.9231
76.15,32.6784
76.2,32.39622
76.25,32.25768
76.3,32.42186
76.35,32.43888
76.4,32.25737
76.45,32.57781
76.5,32.80525
76.55,32.89857
76.6,32.84719
76.65,32.96001
76.7,33.26397
76.75,33.4945
76.8,33.71743
76.85,33.22665
76.9,32.83698
76.95,32.84042
77,33.28553
77.05,33.71915
77.1,33.78013
77.15,33.39119
77.2,33.1202
77.25,33.34226
77.3,33.52631
77.35,33.35825
77.4,33.38997
77.45,33.32127
77.5,32.94711
77.55,33.44411
77.6,33.81207
77.65,34.1767
77.7,34.28631
77.75,34.31349
77.8,33.93479
77.85,33.71858
77.9,34.45055
77.95,35.13279
78,35.56163
78.05,35.4193
78.1,35.13931
78.15,34.37225
78.2,33.94579
78.25,34.04432
78.3,34.11145
78.35,34.28043
78.4,34.80605
78.45,35.55249
78.5,35.84699
78.55,35.98796
78.6,35.65388
78.65,35.46432
78.7,35.33577
78.75,35.55668
78.8,35.77599
78.85,35.90808
78.9,36.22812
78.95,36.73427
79,36.8978
79.05,36.45498
79.1,36.01434
79.15,35.44148
79.2,35.66636
79.25,36.42871
79.3,37.18266
79.35,37.4952
79.4,37.8345
79.45,38.02033
79.5,37.76101
79.55,37.685
79.6,37.45576
79.65,37.22577
79.7,37.23272
79.75,37.19424
79.8,37.36116
79.85,37.57825
79.9,38.02854
79.95,38.38285
80,38.63813
80.05,39.21457
80.1,39.84576
80.15,39.86023
80.2,39.48027
80.25,39.14882
80.3,39.22043
80.35,39.6349
80.4,40.05334
80.45,40.39906
80.5,40.15188
80.55,40.43659
80.6,40.52861
80.65,40.91236
80.7,40.86721
80.75,40.783
80.8,41.31617
80.85,42.04222
80.9,42.29625
80.95,42.1017
81,42.53285
81.05,42.48925
81.1,42.75399
81.15,43.04048
81.2,42.86139
81.25,42.1025
81.3,42.01577
81.35,42.67843
81.4,42.95793
81.45,43.38509
81.5,43.47367
81.55,43.88385
81.6,43.82405
81.65,44.03478
81.7,44.30405
81.75,44.06271
81.8,43.95688
81.85,44.34972
81.9,44.86553
81.95,45.0012
82,44.75286
82.05,44.2134
82.1,43.4065
82.15,43.05037
82.2,43.87924
82.25,44.62762
82.3,45.33647
82.35,46.05914
82.4,46.56568
82.45,46.87792
82.5,46.95892
82.55,47.35078
82.6,47.02063
82.65,46.92909
82.7,46.83661
82.75,46.82643
82.8,46.85578
82.85,46.87133
82.9,46.63252
82.95,46.61335
83,47.16273
83.05,48.00197
83.1,48.34363
83.15,47.71709
83.2,47.34561
83.25,47.46186
83.3,47.9951
83.35,48.75662
83.4,49.24163
83.45,48.94652
83.5,48.63638
83.55,48.95097
83.6,49.169
83.65,49.00749
83.7,48.6822
83.75,48.89434
83.8,48.89427
83.85,49.12747
83.9,49.05846
83.95,48.68234
84,48.41544
84.05,48.25493
84.1,48.78012
84.15,49.06413
84.2,49.32079
84.25,49.36423
84.3,49.61586
84.35,50.29722
84.4,50.79414
84.45,51.35193
84.5,51.10532
84.55,50.5761
84.6,50.19944
84.65,50.67595
84.7,51.06053
84.75,51.09254
84.8,51.26373
84.85,51.05992
84.9,50.59393
84.95,50.21603
85,49.55991
85.05,48.30361
85.1,48.79776
85.15,50.23249
85.2,51.32284
85.25,51.98603
85.3,52.09945
85.35,51.76939
85.4,51.75618
85.45,52.11765
85.5,51.96339
85.55,51.51368
85.6,51.57462
85.65,51.83572
85.7,51.83755
85.75,51.88926
85.8,51.09486
85.85,50.49238
85.9,50.43976
85.95,51.11634
86,52.02203
86.05,52.69412
86.1,53.55198
86.15,53.76321
86.2,53.5907
86.25,52.97068
86.3,53.00082
86.35,52.87074
86.4,52.88312
86.45,53.15886
86.5,53.25547
86.55,53.46473
86.6,53.6705
86.65,54.32451
86.7,54.77253
86.75,55.18162
86.8,55.58659
86.85,55.88765
86.9,55.87089
86.95,55.84507
87,56.35081
87.05,57.39732
87.1,57.52098
87.15,56.83439
87.2,56.59215
87.25,56.23683
87.3,56.24488
87.35,57.23879
87.4,58.39207
87.45,58.70508
87.5,58.39754
87.55,58.22606
87.6,58.66747
87.65,59.30236
87.7,60.15219
87.75,60.5724
87.8,60.87768
87.85,60.76157
87.9,60.9109
87.95,61.72223
88,61.61943
88.05,61.02209
88.1,61.24824
88.15,62.25596
88.2,63.22822
88.25,63.97383
88.3,64.60139
88.35,64.73241
88.4,64.80161
88.45,65.39598
88.5,66.62859
88.55,68.10905
88.6,68.47324
88.65,68.98343
88.7,69.0733
88.75,69.05236
88.8,69.89048
88.85,70.9638
88.9,70.96635
88.95,70.26338
89,70.07983
89.05,70.29765
89.1,71.30015
89.15,73.17937
89.2,74.77326
89.25,75.95063
89.3,76.76295
89.35,77.4185
89.4,78.03509
89.45,78.40028
89.5,78.34299
89.55,77.90845
89.6,77.5823
89.65,77.49834
89.7,78.23918
89.75,78.92633
89.8,79.58472
89.85,80.3007
89.9,80.91163
89.95,81.8928
90,83.17518
90.05,83.9805
90.1,84.03379
90.15,84.06907
90.2,83.97784
90.25,84.09389
90.3,84.63824
90.35,85.59138
90.4,86.217
90.45,86.71614
90.5,87.1199
90.55,87.2404
90.6,87.39618
90.65,87.66461
90.7,88.11287
90.75,88.5324
90.8,89.38259
90.85,90.65142
90.9,91.89288
90.95,92.747
91,93.04329
91.05,92.79715
91.1,92.77098
91.15,93.8508
91.2,95.51321
91.25,96.59867
91.3,95.3792
91.35,93.672
91.4,92.70759
91.45,92.64953
91.5,94.05441
91.55,96.25043
91.6,98.19347
91.65,98.307
91.7,98.06003
91.75,98.35314
91.8,98.68429
91.85,99.23254
91.9,100.4406
91.95,101.4377
92,101.9685
92.05,102.5894
92.1,103.7285
92.15,104.899
92.2,105.1414
92.25,105.0645
92.3,105.043
92.35,105.8612
92.4,107.7172
92.45,109.2983
92.5,110.7988
92.55,111.379
92.6,111.1825
92.65,111.9201
92.7,114.2742
92.75,115.6598
92.8,115.6542
92.85,115.4705
92.9,115.3669
92.95,115.5378
93,117.255
93.05,119.6864
93.1,121.6079
93.15,122.1149
93.2,123.4115
93.25,124.4336
93.3,124.9916
93.35,126.8236
93.4,128.1413
93.45,129.7622
93.5,131.5032
93.55,132.8168
93.6,132.9973
93.65,132.591
93.7,132.7703
93.75,132.8633
93.8,133.9369
93.85,135.7832
93.9,137.4249
93.95,139.0291
94,140.2959
94.05,142.2745
94.1,143.6801
94.15,144.0145
94.2,144.1508
94.25,144.3665
94.3,144.8869
94.35,145.9169
94.4,148.4979
94.45,150.3367
94.5,151.3919
94.55,152.4472
94.6,153.0901
94.65,154.1311
94.7,155.6078
94.75,157.5224
94.8,158.0836
94.85,159.9577
94.9,162.9172
94.95,164.7534
95,166.3275
95.05,167.6321
95.1,168.5804
95.15,169.6634
95.2,171.268
95.25,172.238
95.3,172.5217
95.35,173.3311
95.4,173.9966
95.45,175.131
95.5,176.9537
95.55,179.3493
95.6,181.7397
95.65,183.8773
95.7,185.6246
95.75,185.6111
95.8,185.3682
95.85,187.5695
95.9,190.8592
95.95,194.3069
96,196.3612
96.05,196.7995
96.1,196.7392
96.15,199.4946
96.2,204.0331
96.25,207.244
96.3,209.3407
96.35,210.4599
96.4,211.7344
96.45,212.9564
96.5,215.2504
96.55,215.5104
96.6,214.2467
96.65,214.8055
96.7,217.573
96.75,219.9544
96.8,221.1035
96.85,222.5075
96.9,223.3428
96.95,223.3837
97,224.4908
97.05,227.5527
97.1,230.5673
97.15,232.5456
97.2,234.0085
97.25,234.6794
97.3,234.3131
97.35,235.753
97.4,238.637
97.45,240.845
97.5,241.7136
97.55,242.5526
97.6,244.5635
97.65,248.526
97.7,252.6125
97.75,255.3308
97.8,256.8718
97.85,258.0185
97.9,257.8282
97.95,257.4857
98,257.6518
98.05,259.3163
98.1,261.9901
98.15,264.5363
98.2,268.4033
98.25,270.4372
98.3,272.4726
98.35,274.4841
98.4,277.0075
98.45,279.6312
98.5,282.1599
98.55,285.1124
98.6,288.2728
98.65,291.0074
98.7,293.5728
98.75,297.8232
98.8,303.2587
98.85,309.0878
98.9,313.9615
98.95,319.0451
99,320.5119
99.05,319.3335
99.1,318.7216
99.15,317.9001
99.2,317.3611
99.25,318.5052
99.3,319.276
99.35,318.2372
99.4,315.605
99.45,312.8817
99.5,309.3916
99.55,308.1377
99.6,310.167
99.65,314.4204
99.7,318.3347
99.75,318.8759
99.8,317.5095
99.85,314.2564
99.9,313.6085
99.95,314.3556
100,316.0962
100.05,317.0073
100.1,316.9744
100.15,318.2596
100.2,318.546
100.25,319.5367
100.3,319.6529
100.35,318.9813
100.4,318.1426
100.45,317.8908
100.5,317.2599
100.55,316.6978
100.6,316.5153
100.65,315.5435
100.7,316.4692
100.75,316.5626
100.8,315.7163
100.85,315.2246
100.9,316.6224
100.95,317.5707
101,316.2591
101.05,315.8549
101.1,316.2281
101.15,317.9018
101.2,318.8775
101.25,317.1758
101.3,313.6281
101.35,312.0132
101.4,312.6581
101.45,312.4877
101.5,309.7206
101.55,304.1837
101.6,299.0236
101.65,297.0128
101.7,298.0334
101.75,298.6985
101.8,297.0793
101.85,294.3794
101.9,292.1792
101.95,292.4852
102,293.1562
102.05,291.1718
102.1,286.0396
102.15,280.2294
102.2,276.1158
102.25,275.4469
102.3,276.864
102.35,276.3153
102.4,272.9763
102.45,267.8163
102.5,264.9649
102.55,265.7694
102.6,266.3883
102.65,263.2145
102.7,256.7152
102.75,251.8466
102.8,248.6636
102.85,247.3758
102.9,245.8724
102.95,241.4987
103,237.7685
103.05,234.7426
103.1,233.1853
103.15,231.2568
103.2,228.0605
103.25,220.8772
103.3,214.5964
103.35,211.8883
103.4,209.2857
103.45,204.1095
103.5,199.8579
103.55,196.6424
103.6,192.7971
103.65,189.9183
103.7,185.7166
103.75,179.1752
103.8,170.3837
103.85,164.1176
103.9,161.5806
103.95,160.5704
104,158.2754
104.05,153.9747
104.1,148.106
104.15,141.6917
104.2,137.3681
104.25,135.4274
104.3,132.859
